Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 19:02:34 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=42
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	42	1.0000000
2	2	0.8000000
3	45	0.5882353
4	5	0.5555556
5	60	0.3333333
6	62	0.3214286
7	50	0.2258064
8	77	0.2187500
	First local minimun!!!
9	35	0.2750000
10	88	0.2954545
11	23	0.3265306
12	32	0.3137255
13	107	0.3508772
14	74	0.4266667
15	33	0.4155844
16	56	0.4835165
17	127	0.4433962
18	82	0.4553571
19	86	0.4513274
20	75	0.3740458
21	22	0.3712121
22	8	0.3629630
23	92	0.3503650
24	11	0.3381295
25	72	0.3239437
26	119	0.3202614
27	83	0.3067485
28	122	0.3048781
29	108	0.3030303
30	4	0.2976190
31	12	0.3040936
32	3	0.2872928
33	116	0.2864865
34	120	0.2684211
35	70	0.2564103
36	58	0.2575758
37	85	0.2524753
38	79	0.2439024
39	27	0.2500000
40	39	0.2465116
41	46	0.2300885
42	126	0.2246696
43	101	0.2192982
44	38	0.2136752
45	112	0.2109705
	Global minimun!!!
46	66	0.2286996
47	76	0.2396313
48	61	0.2623762
49	18	0.2879581
50	123	0.3128492
51	68	0.3125000
52	44	0.3273810
53	34	0.3192771
54	36	0.3151515
55	113	0.3250000
56	73	0.3157895
57	96	0.3288591
58	110	0.3286713
59	29	0.4000000
60	49	0.4015748
61	81	0.4112903
62	95	0.4033614
63	53	0.3983051
64	13	0.3931624
65	26	0.4086956
66	98	0.4107143
67	48	0.4000000
68	14	0.4270833
69	17	0.4210526
70	125	0.4255319
71	124	0.4193548
72	54	0.4157303
73	90	0.4523810
74	57	0.4375000
75	129	0.4430380
76	15	0.4415585
77	91	0.4266667
78	93	0.4366197
79	20	0.4153846
80	19	0.4062500
81	121	0.4500000
82	103	0.4482759
83	30	0.4642857
84	97	0.5405405
85	51	0.5428572
86	100	0.5151515
87	6	0.5714286
88	105	0.6153846
89	102	0.6000000
90	10	0.4666667
91	89	0.4166667
92	21	0.3636364
93	7	0.3000000
94	59	0.5000000
95	55	0.6000000
96	87	0.5000000
97	1	0.6666667
98	31	1.0000000
99	0	1.0000000
100	9	1.0000000
Size of Cluster: 8.

run time: 0.19s (19:02:34)
