Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 19:02:33 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=36
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	36	1.0000000
2	46	0.9166667
3	61	0.8888889
4	49	0.8333333
5	13	0.8064516
6	30	0.7575758
7	53	0.7352941
8	58	0.7027027
9	110	0.6279070
10	57	0.5957447
11	92	0.5918368
12	11	0.5882353
13	66	0.5230770
14	59	0.5217391
15	81	0.5000000
16	21	0.4931507
17	85	0.4805195
18	51	0.4683544
19	3	0.4606742
20	56	0.4174757
21	82	0.4128440
22	34	0.3963964
23	127	0.3968254
24	54	0.3846154
25	9	0.3816794
26	0	0.3787879
27	31	0.3684210
28	1	0.3582090
29	105	0.3529412
30	96	0.3525180
31	12	0.3521127
32	98	0.3448276
33	70	0.3466667
34	6	0.3483871
35	74	0.3410405
36	108	0.3390805
37	73	0.3351648
38	122	0.3333333
39	72	0.3225806
40	55	0.3208556
41	87	0.3138298
42	75	0.2718447
43	48	0.2692308
44	22	0.2631579
45	23	0.2429907
46	120	0.2420091
47	86	0.2363636
48	116	0.2232143
49	123	0.2161017
50	83	0.2149123
51	8	0.2177778
52	101	0.2142857
53	126	0.2107623
54	35	0.2046512
	Global minimun!!!
	First local minimun!!!
55	95	0.2142857
56	4	0.2173913
57	44	0.2211055
58	91	0.2233503
59	27	0.2210526
60	113	0.2270270
61	76	0.2290503
62	7	0.2303371
63	112	0.2400000
64	89	0.2500000
65	129	0.2514620
66	29	0.2848101
67	15	0.2820513
68	39	0.2875817
69	38	0.3265306
70	107	0.3404255
71	20	0.3407407
72	18	0.3629032
73	79	0.3636364
74	119	0.3636364
75	14	0.3645833
76	77	0.3684210
77	10	0.4000000
78	103	0.3975904
79	68	0.3875000
80	19	0.3797468
81	93	0.3866667
82	97	0.3750000
83	17	0.3636364
84	42	0.4583333
85	88	0.5000000
86	100	0.5000000
87	90	0.4864865
88	121	0.4242424
89	125	0.4375000
90	124	0.4193548
91	32	0.4137931
92	60	0.6500000
93	45	0.8461539
94	26	0.9090909
95	102	0.9000000
96	33	0.8750000
97	50	1.0000000
98	2	1.0000000
99	5	1.0000000
100	62	1.0000000
Size of Cluster: 54.

run time: 0.19s (19:02:33)
