Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 19:02:43 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=79
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	79	1.0000000
2	4	0.6666667
3	112	0.6666667
4	121	0.6153846
5	119	0.6666667
6	90	0.5862069
7	74	0.6808510
8	100	0.6734694
9	102	0.6600000
10	22	0.6470588
11	68	0.6111111
12	86	0.6000000
13	8	0.5862069
14	127	0.5753425
15	72	0.5526316
16	97	0.5578948
17	11	0.5360824
18	92	0.5151515
19	107	0.5047619
20	38	0.4774775
21	82	0.4615385
22	23	0.4426230
23	75	0.4000000
24	10	0.3866667
25	35	0.3544304
26	89	0.3416149
27	26	0.3312883
28	18	0.3333333
29	14	0.3085106
30	93	0.3020833
31	103	0.3041237
32	123	0.3203883
33	3	0.3101852
34	70	0.3031674
35	76	0.2907489
36	17	0.2850877
37	96	0.2857143
38	83	0.2832618
	First local minimun!!!
39	7	0.2844827
40	51	0.2869565
41	66	0.3240741
42	48	0.3271028
43	77	0.3286385
44	29	0.3300000
45	124	0.3316583
46	125	0.3282828
47	19	0.3248731
48	20	0.3246073
49	85	0.3315508
50	33	0.3351351
51	34	0.3278688
52	113	0.3258427
53	44	0.3294118
54	6	0.3393939
55	39	0.3456790
56	46	0.3708609
57	95	0.3561644
58	61	0.3969466
59	15	0.3953488
60	58	0.3968254
61	42	0.4453782
62	129	0.4406780
63	91	0.4310345
64	54	0.4375000
65	73	0.4230769
66	60	0.4842105
67	27	0.4772727
68	36	0.4712644
69	49	0.4761905
70	53	0.4698795
71	12	0.4750000
72	56	0.4848485
73	57	0.5000000
74	50	0.5254237
75	81	0.5178571
76	32	0.5370370
77	110	0.5416667
78	88	0.5000000
79	30	0.5000000
80	45	0.4857143
81	21	0.4705882
82	98	0.4193548
83	13	0.4000000
84	2	0.3333333
85	62	0.3076923
86	5	0.2800000
	Global minimun!!!
87	59	0.3333333
88	108	0.3500000
89	122	0.3684210
90	120	0.5000000
91	105	0.5833333
92	116	0.6250000
93	1	0.7142857
94	31	0.8333333
95	0	0.8000000
96	9	0.7500000
97	101	0.6666667
98	126	0.5000000
99	55	1.0000000
100	87	1.0000000
Size of Cluster: 38.

run time: 0.19s (19:02:43)
