Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 19:02:27 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=12
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	12	1.0000000
2	88	0.8571429
3	110	0.8461539
4	27	0.8000000
5	32	0.7272727
6	44	0.7000000
7	13	0.6774194
8	33	0.6363636
9	98	0.6111111
10	61	0.6078432
11	39	0.5740741
12	105	0.5714286
13	48	0.5517241
14	81	0.5245901
15	73	0.4782609
16	14	0.5301205
17	87	0.5238096
18	55	0.5058824
19	57	0.4606742
20	85	0.4408602
21	17	0.4361702
22	83	0.3942308
23	18	0.3565217
24	19	0.3534483
25	51	0.3474576
26	29	0.3435115
27	26	0.3458647
28	125	0.3432836
29	124	0.3333333
30	93	0.3309352
31	36	0.3285714
32	6	0.3241379
33	68	0.3175676
34	97	0.2874252
35	54	0.2807018
36	10	0.2320442
37	38	0.2245989
38	82	0.2331606
39	7	0.2268041
40	107	0.2250000
41	119	0.1990521
42	70	0.1990741
43	91	0.1972477
44	76	0.1875000
45	96	0.1806167
46	102	0.1798246
47	8	0.1645022
48	90	0.1525424
49	89	0.1446809
	Global minimun!!!
	First local minimun!!!
50	21	0.1452992
51	42	0.1718062
52	95	0.1711712
53	121	0.1697248
54	60	0.1913876
55	75	0.2513089
56	66	0.3107345
57	35	0.3254438
58	127	0.3701299
59	23	0.3691275
60	30	0.3741497
61	112	0.3750000
62	20	0.4057971
63	74	0.4166667
64	3	0.4363636
65	77	0.4311927
66	2	0.4339623
67	86	0.4285714
68	46	0.4680851
69	79	0.4725275
70	45	0.4761905
71	100	0.4878049
72	34	0.4875000
73	58	0.4935065
74	5	0.4868421
75	92	0.4729730
76	11	0.4583333
77	4	0.4347826
78	123	0.4561403
79	62	0.4642857
80	50	0.4339623
81	49	0.4200000
82	53	0.4081633
83	72	0.3913043
84	22	0.3777778
85	56	0.3870968
86	15	0.3793103
87	103	0.4074074
88	129	0.3846154
89	113	0.2857143
90	59	0.3529412
91	108	0.3750000
92	1	0.4000000
93	31	0.4285714
94	0	0.3846154
95	9	0.3333333
96	122	0.3636364
97	120	0.6666667
98	116	1.0000000
99	101	1.0000000
100	126	1.0000000
Size of Cluster: 49.

run time: 0.19s (19:02:28)
