Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 19:02:48 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=103
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	103	1.0000000
2	100	0.7500000
3	113	0.5555556
4	20	0.5333334
5	15	0.5294118
6	129	0.5000000
7	123	0.4000000
8	120	0.4571429
9	126	0.4444444
10	101	0.4324324
11	116	0.3658537
12	108	0.3571429
13	121	0.3913043
14	122	0.3829787
15	56	0.3278688
	First local minimun!!!
16	95	0.3333333
17	34	0.3382353
18	10	0.3974359
19	66	0.3695652
20	97	0.3783784
21	14	0.3680000
22	112	0.3671875
23	26	0.3538462
24	102	0.3511450
25	91	0.3533835
26	19	0.3507463
27	3	0.3333333
28	90	0.3154362
29	53	0.3133333
30	79	0.3137255
31	29	0.2771084
32	93	0.2647059
33	7	0.2631579
34	49	0.2586207
35	76	0.2444444
36	4	0.2404372
37	89	0.2311828
38	46	0.2233503
39	38	0.2118227
40	96	0.1990291
41	58	0.1913876
42	51	0.1895735
43	17	0.1886792
44	33	0.1869159
	Global minimun!!!
45	75	0.2112069
46	6	0.2109705
47	30	0.2085106
48	70	0.2130435
49	72	0.2158590
50	36	0.2168142
51	119	0.2372093
52	74	0.2639594
53	54	0.2746114
54	21	0.2708333
55	44	0.2934783
56	61	0.3254438
57	86	0.3214286
58	32	0.3253012
59	22	0.3212121
60	82	0.3144654
61	92	0.3184713
62	11	0.3225806
63	12	0.3289474
64	127	0.3357664
65	57	0.3383459
66	68	0.3461539
67	107	0.3629032
68	8	0.3471074
69	59	0.3589744
70	88	0.3628319
71	18	0.3921569
72	83	0.4130435
73	73	0.3928571
74	35	0.3815790
75	13	0.3866667
76	23	0.3857143
77	110	0.4062500
78	81	0.3934426
79	42	0.4629630
80	27	0.4468085
81	48	0.4444444
82	85	0.4146341
83	45	0.5588235
84	39	0.5483871
85	98	0.5000000
86	9	0.5185185
87	0	0.5384616
88	31	0.5200000
89	1	0.5000000
90	124	0.5217391
91	125	0.5000000
92	60	0.6923077
93	77	0.6666667
94	2	0.5555556
95	5	0.5000000
96	50	0.4000000
97	62	0.2500000
98	105	0.5000000
99	87	1.0000000
100	55	1.0000000
Size of Cluster: 15.

run time: 0.17s (19:02:48)
