Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 19:02:28 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=14
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	14	1.0000000
2	19	0.9333333
3	17	0.8750000
4	38	0.7727273
5	10	0.7500000
6	29	0.6666667
7	97	0.5000000
8	93	0.4411765
9	26	0.4142857
10	20	0.4210526
11	102	0.4155844
12	7	0.4102564
13	12	0.4197531
14	91	0.4096386
15	18	0.4468085
16	44	0.4313726
17	119	0.4247788
18	76	0.4117647
19	90	0.3870968
20	121	0.3671875
21	33	0.3615385
22	89	0.3458647
23	96	0.3308823
24	51	0.3260870
25	125	0.3237410
26	124	0.3142857
27	68	0.2937063
28	32	0.2896552
29	95	0.2733333
30	6	0.2645161
31	100	0.2611465
32	107	0.2453988
33	39	0.2409639
34	103	0.2380952
35	15	0.2411765
36	27	0.2316384
37	88	0.2154696
38	112	0.2119565
39	73	0.1927083
40	123	0.1911765
41	8	0.1884058
42	48	0.1866029
43	129	0.1809524
44	113	0.1674419
45	57	0.1735160
46	21	0.1727273
47	79	0.1704036
48	54	0.1674009
49	81	0.1652174
50	70	0.1659575
51	58	0.1694915
52	98	0.1630901
	Global minimun!!!
	First local minimun!!!
53	3	0.2017937
54	82	0.2073733
55	83	0.2173913
56	61	0.2343750
57	30	0.2368421
58	34	0.2393617
59	4	0.2432432
60	66	0.2456140
61	110	0.2424242
62	13	0.2378049
63	75	0.2876712
64	59	0.3028169
65	36	0.3049645
66	46	0.3230769
67	56	0.3189655
68	72	0.3274336
69	49	0.3181818
70	74	0.3586957
71	53	0.3516484
72	86	0.3444445
73	127	0.3733333
74	35	0.3582090
75	85	0.3492064
76	22	0.3387097
77	92	0.3166667
78	11	0.2931035
79	31	0.2982456
80	1	0.3035714
81	9	0.2909091
82	0	0.2777778
83	23	0.2448980
84	42	0.3095238
85	108	0.3170732
86	60	0.4687500
87	120	0.5555556
88	122	0.5769231
89	77	0.5600000
90	116	0.5714286
91	45	0.7142857
92	2	0.6363636
93	105	0.7777778
94	50	0.8333333
95	101	0.8000000
96	126	0.7500000
97	5	0.6666667
98	62	0.5000000
99	87	1.0000000
100	55	1.0000000
Size of Cluster: 52.

run time: 0.20s (19:02:28)
