Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 19:02:45 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=91
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	91	1.0000000
2	96	0.8000000
3	95	0.8000000
4	29	0.6521739
5	19	0.6250000
6	76	0.5333334
7	93	0.5000000
8	32	0.5000000
9	97	0.5272727
10	10	0.4615385
11	14	0.3924051
12	33	0.3827161
13	26	0.3493976
14	88	0.3333333
15	20	0.3333333
16	70	0.3367347
17	102	0.3333333
18	51	0.3267327
19	7	0.3235294
20	121	0.3113208
21	57	0.3181818
22	123	0.3278688
23	89	0.3200000
24	38	0.3053435
25	100	0.3007519
26	90	0.2826087
27	15	0.2714286
28	17	0.2695035
29	129	0.2605634
30	6	0.2585034
31	103	0.2550336
	First local minimun!!!
32	44	0.2611465
33	12	0.2562500
34	46	0.2982456
35	113	0.2784091
36	66	0.2894737
37	61	0.2829268
38	81	0.2740385
39	112	0.2701422
40	34	0.2629108
41	21	0.2616822
42	36	0.2558140
43	127	0.2869565
44	119	0.2961373
45	30	0.2943723
46	82	0.2933333
47	8	0.2882883
48	75	0.3431373
49	49	0.3383085
50	79	0.3434343
51	3	0.3510638
52	4	0.3513514
53	27	0.3820225
54	83	0.3750000
55	53	0.3712575
56	18	0.4102564
57	58	0.4183007
58	73	0.4000000
59	11	0.3986014
60	92	0.3971631
61	54	0.3868613
62	68	0.3805970
63	98	0.3893130
64	74	0.3805310
65	107	0.3738318
66	13	0.3773585
67	56	0.3804348
68	86	0.3736264
69	110	0.3764706
70	39	0.3536585
71	72	0.3417721
72	48	0.3246753
73	85	0.3150685
74	23	0.2941177
75	22	0.2835821
76	35	0.2542373
77	124	0.2586207
78	125	0.2456140
	Global minimun!!!
79	59	0.2641509
80	108	0.2692308
81	42	0.3333333
82	122	0.3409091
83	120	0.3846154
84	77	0.3947369
85	31	0.4054054
86	1	0.4166667
87	0	0.4000000
88	9	0.3823529
89	60	0.5600000
90	116	0.5714286
91	126	0.5500000
92	101	0.5263158
93	45	0.6666667
94	105	0.8000000
95	2	0.7142857
96	50	0.7500000
97	5	0.6666667
98	62	0.5000000
99	87	1.0000000
100	55	1.0000000
Size of Cluster: 31.

run time: 0.17s (19:02:46)
