Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 19:02:44 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=86
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	86	1.0000000
2	74	0.9473684
3	75	0.7297297
4	22	0.7105263
5	72	0.6341463
6	23	0.5869565
7	127	0.4754098
8	11	0.4444444
9	92	0.4153846
10	35	0.3561644
11	4	0.3421053
12	3	0.3372093
13	83	0.3125000
14	77	0.3092783
15	70	0.3137255
16	79	0.3047619
17	76	0.2972973
18	85	0.2869565
	First local minimun!!!
19	42	0.3032787
20	46	0.3082707
21	82	0.3165468
22	123	0.3509934
23	50	0.3571429
24	34	0.3525641
25	56	0.3352941
26	61	0.3351351
27	45	0.3229167
28	36	0.3160622
29	66	0.2608696
30	60	0.2361111
31	2	0.2191781
32	44	0.2246696
33	62	0.2192982
34	5	0.2139738
35	95	0.2051282
36	49	0.1983122
	Global minimun!!!
37	129	0.1991525
38	81	0.2017167
39	96	0.2086957
40	13	0.2096070
41	110	0.2062780
42	8	0.2090909
43	15	0.2064220
44	53	0.2027650
45	108	0.2037037
46	122	0.2046512
47	112	0.2075472
48	58	0.2105263
49	57	0.2097561
50	105	0.2118227
51	73	0.2307692
52	113	0.2421053
53	27	0.2513661
54	20	0.2485876
55	54	0.2485549
56	120	0.2559524
57	12	0.2545455
58	107	0.2767296
59	121	0.2967742
60	116	0.2913907
61	91	0.2953020
62	30	0.2993197
63	29	0.3432836
64	119	0.3739837
65	98	0.3750000
66	93	0.3879310
67	101	0.3826087
68	126	0.3771930
69	88	0.3818182
70	38	0.3942308
71	51	0.4019608
72	14	0.4318182
73	103	0.4302326
74	55	0.4352941
75	87	0.4285714
76	39	0.4320988
77	100	0.4303797
78	19	0.4230769
79	48	0.4342105
80	6	0.4788733
81	18	0.4666667
82	21	0.4576271
83	32	0.4561403
84	97	0.6052632
85	17	0.5945946
86	90	0.6250000
87	68	0.5862069
88	10	0.5263158
89	59	0.7333333
90	89	0.6666667
91	33	0.7000000
92	7	0.6666667
93	102	0.6250000
94	26	0.5000000
95	124	0.6000000
96	125	0.5000000
97	1	0.6666667
98	31	1.0000000
99	0	1.0000000
100	9	1.0000000
Size of Cluster: 18.

run time: 0.19s (19:02:45)
