Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 19:02:28 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=15
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	15	1.0000000
2	129	0.6666667
3	20	0.7777778
4	123	0.5714286
5	103	0.5652174
6	113	0.4285714
7	34	0.4333333
8	95	0.4285714
9	100	0.4054054
10	66	0.4313726
11	56	0.4153846
12	120	0.4000000
13	108	0.3802817
14	122	0.3750000
15	116	0.3289474
16	112	0.3291139
17	126	0.3125000
18	101	0.2962963
19	53	0.2926829
20	3	0.2826087
	First local minimun!!!
21	14	0.3396226
22	49	0.3302752
23	91	0.3333333
24	76	0.3418804
25	75	0.3629630
26	46	0.3424658
27	19	0.3401361
28	10	0.3566879
29	29	0.3235294
30	72	0.3179191
31	70	0.3089887
32	121	0.3131868
33	74	0.3050000
34	86	0.2985075
35	58	0.2941177
36	96	0.2850242
37	79	0.2809524
38	22	0.2748815
39	36	0.2735849
40	97	0.2467532
41	38	0.2362869
42	30	0.2382979
43	17	0.2393162
44	93	0.2304348
	Global minimun!!!
45	61	0.2651163
46	4	0.2594340
47	11	0.2619048
48	92	0.2644231
49	54	0.2745098
50	7	0.2758621
51	82	0.2791878
52	90	0.2864583
53	127	0.2881356
54	51	0.2857143
55	26	0.2832370
56	119	0.3024691
57	102	0.2981367
58	89	0.2911392
59	23	0.2875817
60	6	0.2905405
61	21	0.2857143
62	8	0.2777778
63	35	0.2867647
64	44	0.3203125
65	83	0.3135593
66	12	0.3217391
67	110	0.3394496
68	13	0.3333333
69	57	0.3365385
70	107	0.3367347
71	33	0.3437500
72	85	0.3260870
73	32	0.3333333
74	73	0.3414634
75	18	0.3661972
76	81	0.3529412
77	68	0.3384615
78	59	0.3606557
79	42	0.4444444
80	88	0.4400000
81	27	0.4186046
82	48	0.4146341
83	77	0.4250000
84	45	0.5757576
85	98	0.5666667
86	39	0.5185185
87	60	0.6111111
88	124	0.6470588
89	125	0.6250000
90	2	0.5384616
91	1	0.5833333
92	31	0.6363636
93	0	0.6000000
94	9	0.5555556
95	50	0.5000000
96	5	0.4000000
97	62	0.2500000
98	105	0.5000000
99	87	1.0000000
100	55	1.0000000
Size of Cluster: 20.

run time: 0.20s (19:02:28)
