Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 19:02:41 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=73
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	73	1.0000000
2	27	0.8000000
3	54	0.7368421
4	6	0.7083333
5	18	0.6000000
6	44	0.5813953
7	124	0.5681818
8	125	0.5333334
9	39	0.4791667
10	83	0.4310345
11	21	0.4237288
12	98	0.4193548
13	7	0.4126984
14	17	0.4062500
15	48	0.3939394
16	12	0.3913043
17	81	0.3750000
18	68	0.3600000
19	61	0.4000000
20	30	0.3913043
21	57	0.3541667
22	13	0.3505155
23	110	0.3106796
24	107	0.3211009
25	89	0.3303571
26	51	0.3245614
27	119	0.3200000
28	10	0.3333333
29	14	0.3221476
30	88	0.3267974
31	85	0.3184713
32	36	0.3164557
33	59	0.3209876
34	93	0.3313253
35	97	0.2918919
36	8	0.2872340
37	90	0.2694300
38	82	0.2562814
39	38	0.2292683
40	70	0.2238095
41	26	0.2169811
42	102	0.2112676
43	19	0.2102804
44	32	0.2083333
45	33	0.1972477
46	29	0.1688312
47	31	0.1681034
48	1	0.1673820
49	9	0.1623932
50	0	0.1574468
	Global minimun!!!
	First local minimun!!!
51	75	0.2126697
52	105	0.2146119
53	35	0.2322275
54	112	0.2355769
55	127	0.2694300
56	121	0.2698413
57	58	0.2741936
58	76	0.2666667
59	66	0.3313253
60	49	0.3374233
61	3	0.3594771
62	96	0.3600000
63	46	0.3453237
64	74	0.3553719
65	79	0.3559322
66	91	0.3534483
67	86	0.3478261
68	53	0.3421053
69	11	0.3303571
70	92	0.3181818
71	23	0.3047619
72	95	0.3000000
73	4	0.2783505
74	72	0.2659574
75	87	0.2688172
76	55	0.2608696
77	34	0.2555556
78	22	0.2471910
79	100	0.2528736
80	20	0.2962963
81	123	0.2898551
82	42	0.3548387
83	56	0.3750000
84	77	0.3829787
85	60	0.5000000
86	15	0.5000000
87	129	0.4857143
88	103	0.5151515
89	113	0.4642857
90	50	0.5200000
91	45	0.5000000
92	2	0.4000000
93	62	0.3571429
94	5	0.3076923
95	108	0.3333333
96	122	0.3636364
97	120	0.6666667
98	116	1.0000000
99	101	1.0000000
100	126	1.0000000
Size of Cluster: 50.

run time: 0.17s (19:02:42)
