Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 19:02:42 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=74
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	74	1.0000000
2	22	0.9473684
3	86	0.9000000
4	72	0.7826087
5	4	0.7307692
6	92	0.7142857
7	11	0.7000000
8	23	0.6857143
9	127	0.5000000
10	75	0.3970588
11	35	0.3421053
12	79	0.3291139
13	77	0.3250000
14	3	0.3222222
15	85	0.3191489
16	83	0.2884615
17	42	0.3063063
18	70	0.3103448
19	76	0.3032787
20	46	0.3082707
21	82	0.3165468
22	50	0.3239437
23	45	0.3154362
24	61	0.3231707
25	60	0.2890173
26	2	0.2670455
27	36	0.2598870
28	34	0.2625698
29	62	0.2555556
30	123	0.2812500
31	5	0.2746114
32	66	0.2415459
33	56	0.2081448
34	13	0.2072072
35	49	0.2000000
36	96	0.2017544
37	110	0.1880342
38	112	0.1856540
39	8	0.1880342
40	53	0.1845494
41	95	0.1842105
	Global minimun!!!
	First local minimun!!!
42	121	0.1964286
43	44	0.2175926
44	81	0.2206573
45	129	0.2216981
46	105	0.2238095
47	15	0.2211538
48	58	0.2243902
49	57	0.2238806
50	107	0.2410256
51	108	0.2422680
52	54	0.2526316
53	122	0.2539683
54	73	0.2651934
55	30	0.2681564
56	12	0.2727273
57	119	0.2909091
58	20	0.3018868
59	113	0.3051948
60	27	0.3129252
61	91	0.3172414
62	120	0.3285714
63	88	0.3382353
64	116	0.3333333
65	38	0.3492064
66	29	0.3982301
67	87	0.4017857
68	55	0.3963964
69	51	0.4036697
70	98	0.4056604
71	93	0.4117647
72	14	0.4431818
73	103	0.4418605
74	100	0.4404762
75	126	0.4337350
76	101	0.4268293
77	48	0.4375000
78	39	0.4415585
79	21	0.4473684
80	6	0.4788733
81	19	0.4714286
82	18	0.4576271
83	90	0.5185185
84	32	0.5192308
85	68	0.4897959
86	97	0.6000000
87	17	0.5862069
88	59	0.7200000
89	10	0.7333333
90	89	0.6666667
91	33	0.7000000
92	102	0.6666667
93	7	0.6250000
94	26	0.5000000
95	124	0.6000000
96	125	0.5000000
97	1	0.6666667
98	31	1.0000000
99	0	1.0000000
100	9	1.0000000
Size of Cluster: 41.

run time: 0.19s (19:02:42)
