Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 18:29:36 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=39
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	39	1.0000000
2	98	0.8333333
3	27	0.6923077
4	18	0.6521739
5	124	0.6250000
6	125	0.5600000
7	48	0.5185185
8	107	0.5151515
9	68	0.4722222
10	73	0.4186046
11	12	0.4222222
12	90	0.4130435
13	81	0.4166667
14	88	0.4000000
15	119	0.3500000
16	8	0.3225806
17	6	0.3076923
18	44	0.3055556
19	57	0.3026316
20	110	0.3125000
21	83	0.2954545
22	54	0.2967033
23	38	0.2989691
24	32	0.2959184
25	13	0.2929293
26	42	0.2970297
27	14	0.2857143
28	82	0.2844827
29	61	0.2519685
30	51	0.2480620
31	58	0.2500000
32	97	0.2534246
33	93	0.2400000
34	10	0.2088608
35	89	0.2000000
36	29	0.1695906
37	112	0.1734104
38	85	0.1714286
39	26	0.1638418
	Global minimun!!!
	First local minimun!!!
40	35	0.1893491
41	33	0.1845238
42	79	0.1939394
43	59	0.1975309
44	121	0.1937500
45	70	0.2101911
46	76	0.2119205
47	75	0.2781955
48	91	0.2824427
49	66	0.3644068
50	60	0.4070796
51	3	0.4466019
52	74	0.5116279
53	4	0.5060241
54	95	0.5128205
55	127	0.5781250
56	96	0.5806451
57	31	0.5901639
58	9	0.5833333
59	20	0.6315789
60	123	0.6458333
61	86	0.6382979
62	23	0.6190476
63	72	0.6000000
64	56	0.6451613
65	50	0.6896552
66	34	0.6666667
67	46	0.7647059
68	45	0.8461539
69	77	0.8333333
70	11	0.8000000
71	92	0.7500000
72	2	0.7142857
73	5	0.6666667
74	15	0.6000000
75	49	0.6666667
76	30	0.5000000
77	113	1.0000000
78	120	1.0000000
Size of Cluster: 39.

run time: 0.19s (18:29:37)
