Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 18:29:54 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=119
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	119	1.0000000
2	90	0.9090909
3	8	0.7692308
4	68	0.6250000
5	107	0.5454546
6	82	0.5000000
7	18	0.4444444
8	112	0.4473684
9	124	0.4358974
10	125	0.4000000
11	38	0.3913043
12	48	0.3750000
13	79	0.3725490
14	39	0.3518519
15	60	0.3728814
16	14	0.3857143
17	5	0.3802817
18	2	0.3750000
19	45	0.3421053
20	73	0.3614458
21	27	0.3333333
22	42	0.3369565
23	50	0.3191489
24	6	0.3092783
25	98	0.3000000
26	58	0.3009709
27	121	0.3047619
28	77	0.3018868
29	4	0.2935780
30	12	0.2882883
31	54	0.2894737
32	97	0.3046875
33	44	0.2740741
34	93	0.2589928
35	10	0.2244898
36	110	0.2317881
37	61	0.2407407
38	88	0.2378049
39	35	0.2441860
40	26	0.2356322
41	33	0.2285714
42	81	0.2259887
43	89	0.2228571
44	51	0.2196532
45	13	0.2151163
46	29	0.2236025
47	57	0.2038217
48	83	0.2080537
49	32	0.2027027
	Global minimun!!!
	First local minimun!!!
50	66	0.2666667
51	20	0.2878788
52	123	0.3089431
53	23	0.3474576
54	74	0.4455445
55	3	0.5054945
56	85	0.5056180
57	76	0.5421687
58	59	0.5625000
59	34	0.5512820
60	15	0.5454546
61	75	0.5762712
62	95	0.5740741
63	91	0.5769231
64	127	0.6315789
65	56	0.6896552
66	72	0.6666667
67	86	0.6538461
68	70	0.6086956
69	46	0.7692308
70	96	0.7272727
71	11	0.6666667
72	92	0.5714286
73	49	0.6000000
74	9	0.7500000
75	31	0.6666667
76	30	0.5000000
77	120	1.0000000
78	113	1.0000000
Size of Cluster: 49.

run time: 0.19s (18:29:54)
