Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 18:29:41 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=60
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	60	1.0000000
2	2	0.8333333
3	5	0.7142857
4	45	0.3636364
5	50	0.2307692
6	77	0.2142857
	Global minimun!!!
	First local minimun!!!
7	23	0.3157895
8	82	0.3913043
9	35	0.4838710
10	8	0.4848485
11	119	0.4883721
12	42	0.4666667
13	85	0.4680851
14	90	0.4583333
15	127	0.4677419
16	74	0.4177215
17	107	0.3882353
18	68	0.3750000
19	75	0.3207547
20	86	0.3084112
21	11	0.2935780
22	92	0.2792793
23	79	0.2807018
24	4	0.2564103
25	112	0.2521009
26	83	0.2362205
27	72	0.2325581
28	61	0.2500000
29	18	0.2533333
30	38	0.2564103
31	110	0.2500000
32	48	0.2407407
33	13	0.2331288
34	3	0.2312139
35	70	0.2272727
36	46	0.2559524
37	39	0.2606061
38	66	0.2828947
39	124	0.2847682
40	125	0.2800000
41	58	0.2789116
42	56	0.2608696
43	96	0.2647059
44	73	0.2868217
45	123	0.3000000
46	121	0.3050847
47	34	0.2931035
48	76	0.3181818
49	27	0.3203883
50	49	0.3168317
51	98	0.3163265
52	44	0.3296703
53	14	0.3750000
54	57	0.3947369
55	81	0.3783784
56	30	0.3698630
57	6	0.3714286
58	54	0.3731343
59	120	0.3787879
60	113	0.3692308
61	20	0.3709677
62	95	0.3684210
63	15	0.3571429
64	51	0.3703704
65	12	0.3653846
66	93	0.4166667
67	29	0.4864865
68	91	0.4571429
69	97	0.6190476
70	59	0.7222222
71	88	0.7500000
72	10	0.7500000
73	89	0.6666667
74	32	0.6000000
75	26	0.6666667
76	33	0.5000000
77	31	1.0000000
78	9	1.0000000
Size of Cluster: 6.

run time: 0.17s (18:29:41)
