Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 18:29:54 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=121
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	121	1.0000000
2	79	0.8000000
3	4	0.5000000
	First local minimun!!!
4	10	0.6875000
5	97	0.5666667
6	26	0.5000000
7	33	0.4545455
8	112	0.4571429
9	51	0.4324324
10	89	0.4102564
11	93	0.3953488
12	14	0.4074074
13	29	0.3538462
14	6	0.3529412
15	38	0.3243243
16	74	0.4175824
17	119	0.4158416
18	44	0.4074074
19	32	0.4036697
20	91	0.3963964
21	76	0.3760684
22	12	0.3697479
23	88	0.3553719
24	127	0.3703704
25	96	0.3576642
26	86	0.3550725
27	8	0.3500000
28	95	0.3379310
29	90	0.3356164
30	107	0.3223684
31	92	0.3116883
32	11	0.3012820
33	57	0.3062500
34	73	0.3113773
35	54	0.3117647
36	75	0.3313253
37	20	0.3435583
38	42	0.3478261
39	68	0.3544304
40	70	0.3483871
41	82	0.3576159
42	18	0.3617021
43	83	0.3533835
44	123	0.3709677
45	72	0.3770492
46	61	0.4054054
47	35	0.3786408
48	23	0.3775510
49	27	0.3626374
50	59	0.3863636
51	3	0.4358974
52	15	0.4285714
53	58	0.4459459
54	85	0.4444444
55	81	0.4428571
56	39	0.4328358
57	66	0.5000000
58	46	0.5227273
59	34	0.5000000
60	124	0.5121951
61	125	0.5000000
62	48	0.5263158
63	98	0.5142857
64	13	0.5294118
65	110	0.4666667
66	56	0.3333333
67	9	0.3500000
68	31	0.3157895
69	77	0.3333333
70	49	0.3125000
71	30	0.2666667
	Global minimun!!!
72	60	0.5000000
73	120	0.5555556
74	113	0.5000000
75	50	0.6666667
76	45	1.0000000
77	2	1.0000000
78	5	1.0000000
Size of Cluster: 3.

run time: 0.19s (18:29:55)
