Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 18:29:39 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=51
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	51	1.0000000
2	57	0.8333333
3	81	0.6250000
4	10	0.7500000
5	97	0.6000000
6	26	0.5312500
7	61	0.5348837
8	33	0.5000000
9	98	0.4893617
10	13	0.4791667
11	6	0.4509804
12	110	0.4000000
13	89	0.3859649
14	121	0.3728814
15	93	0.3650794
16	29	0.3378378
17	14	0.3176471
18	32	0.3139535
19	48	0.3068182
20	85	0.3000000
21	91	0.2934783
22	38	0.2755102
23	88	0.2700000
24	44	0.2710280
25	12	0.2568807
26	73	0.2586207
27	82	0.2666667
28	76	0.2619048
29	39	0.2713178
30	27	0.2352941
31	95	0.2269503
32	96	0.2237762
33	54	0.2260274
34	18	0.2051282
	Global minimun!!!
	First local minimun!!!
35	66	0.2248521
36	79	0.2325581
37	119	0.2325581
38	68	0.2248521
39	20	0.2349398
40	4	0.2392638
41	8	0.2360248
42	59	0.2468354
43	70	0.2516129
44	107	0.2416107
45	123	0.2500000
46	90	0.2446043
47	83	0.2595420
48	112	0.2480620
49	125	0.2500000
50	124	0.2440945
51	56	0.2796610
52	34	0.2758621
53	3	0.2924528
54	58	0.2912621
55	15	0.2843137
56	74	0.4235294
57	75	0.4328358
58	31	0.4393939
59	9	0.4307692
60	46	0.4727273
61	72	0.4528302
62	86	0.4423077
63	127	0.5000000
64	49	0.5000000
65	120	0.5142857
66	113	0.5000000
67	23	0.4827586
68	42	0.5185185
69	92	0.4800000
70	11	0.4347826
71	35	0.2666667
72	30	0.2142857
73	77	0.2307692
74	60	0.5000000
75	50	0.6666667
76	45	1.0000000
77	2	1.0000000
78	5	1.0000000
Size of Cluster: 34.

run time: 0.19s (18:29:39)
