Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 18:29:49 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=96
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	96	1.0000000
2	91	0.7500000
3	29	0.7333333
4	46	0.8000000
5	95	0.7333333
6	30	0.7096774
7	127	0.7111111
8	32	0.6956522
9	49	0.6458333
10	11	0.6000000
11	92	0.5576923
12	76	0.5172414
13	88	0.5000000
14	93	0.4843750
15	58	0.4776119
16	70	0.4571429
17	56	0.4683544
18	23	0.4642857
19	10	0.4891304
20	66	0.4666667
21	74	0.4508197
22	20	0.4560000
23	97	0.4172662
24	3	0.3825503
25	14	0.3500000
26	123	0.3076923
27	75	0.2694611
28	59	0.2804878
29	85	0.2839506
30	4	0.2893082
31	34	0.2802548
32	86	0.2756410
33	15	0.2709678
34	72	0.2614379
35	120	0.2631579
36	113	0.2582781
37	35	0.2657343
38	26	0.2624114
39	33	0.2571429
40	89	0.2536232
	Global minimun!!!
	First local minimun!!!
41	57	0.2835821
42	83	0.2936508
43	121	0.2903226
44	51	0.2868852
45	12	0.2916667
46	9	0.2941177
47	31	0.2881356
48	61	0.2990654
49	38	0.2970297
50	44	0.2872340
51	42	0.2826087
52	79	0.2808989
53	112	0.2758621
54	54	0.2738095
55	81	0.2682927
56	110	0.2692308
57	6	0.2800000
58	13	0.2702703
59	77	0.2739726
60	82	0.2898551
61	27	0.3387097
62	73	0.3090909
63	107	0.3673469
64	98	0.3695652
65	119	0.4444444
66	8	0.4117647
67	18	0.4583333
68	39	0.3809524
69	50	0.4736842
70	60	0.6428571
71	48	0.6666667
72	45	0.7500000
73	68	0.8000000
74	90	0.7500000
75	2	0.6666667
76	5	0.5000000
77	125	1.0000000
78	124	1.0000000
Size of Cluster: 40.

run time: 0.17s (18:29:49)
