Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 18:29:52 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=110
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	110	1.0000000
2	13	0.8000000
3	48	0.7142857
4	85	0.6666667
5	98	0.5833333
6	61	0.5652174
7	81	0.5200000
8	57	0.3793103
9	51	0.3548387
	First local minimun!!!
10	66	0.4545455
11	68	0.4680851
12	39	0.4800000
13	82	0.4629630
14	6	0.4736842
15	34	0.4576271
16	18	0.4492754
17	27	0.4342105
18	90	0.4285714
19	73	0.3690476
20	56	0.3763441
21	23	0.3979592
22	125	0.3939394
23	124	0.3800000
24	49	0.3823529
25	3	0.3660714
26	112	0.3684210
27	123	0.3495935
28	8	0.3520000
29	54	0.3359375
30	120	0.3333333
31	113	0.3230769
32	74	0.3469388
33	119	0.3184713
34	46	0.2994012
35	127	0.2947977
36	30	0.2906977
37	75	0.2987013
38	72	0.2894737
	Global minimun!!!
39	107	0.2945206
40	29	0.3851852
41	92	0.3759398
42	11	0.3664122
43	86	0.3615385
44	83	0.3688525
45	95	0.3846154
46	77	0.3879310
47	88	0.3947369
48	15	0.3982301
49	20	0.3909091
50	44	0.4077670
51	58	0.4100000
52	12	0.4081633
53	96	0.4062500
54	79	0.4193548
55	35	0.4117647
56	42	0.3975904
57	4	0.3875000
58	32	0.3797468
59	91	0.3636364
60	76	0.3661972
61	14	0.4000000
62	70	0.3684210
63	10	0.4693878
64	38	0.4651163
65	97	0.4827586
66	60	0.6250000
67	93	0.5500000
68	89	0.5555556
69	121	0.5000000
70	59	0.5384616
71	26	0.5454546
72	33	0.5000000
73	50	0.6250000
74	45	0.7500000
75	2	0.6666667
76	5	0.5000000
77	31	1.0000000
78	9	1.0000000
Size of Cluster: 9.

run time: 0.17s (18:29:52)
