Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 18:29:38 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=44
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	44	1.0000000
2	12	0.8888889
3	27	0.7500000
4	73	0.6086956
5	83	0.4838710
6	88	0.4545455
7	93	0.4864865
8	97	0.5294118
9	14	0.5000000
10	6	0.4769231
11	39	0.4705882
12	32	0.4637681
13	33	0.4571429
14	26	0.4305556
15	10	0.3500000
16	18	0.3222222
17	29	0.2772277
18	38	0.2616822
19	124	0.2592593
20	125	0.2477064
21	98	0.2500000
22	70	0.2608696
23	89	0.2564103
24	51	0.2521009
25	76	0.2320000
26	121	0.2283465
27	54	0.2230769
28	75	0.2567568
29	68	0.2582781
30	91	0.2549020
31	48	0.2451613
32	107	0.2422360
33	119	0.2163743
34	95	0.2045455
35	90	0.1977401
	Global minimun!!!
	First local minimun!!!
36	35	0.2189349
37	57	0.2303030
38	81	0.2269939
39	20	0.2375000
40	96	0.2405063
41	61	0.2721089
42	8	0.2689655
43	86	0.2708333
44	42	0.2676056
45	127	0.3281250
46	74	0.3333333
47	110	0.3364486
48	79	0.3461539
49	72	0.3529412
50	4	0.3333333
51	3	0.3707865
52	123	0.4125000
53	13	0.4050633
54	15	0.3974359
55	58	0.4266667
56	82	0.4225352
57	112	0.4202898
58	85	0.4179105
59	23	0.4032258
60	59	0.4237288
61	92	0.4210526
62	11	0.4181818
63	66	0.4761905
64	56	0.4848485
65	34	0.4516129
66	46	0.3333333
67	9	0.3500000
68	31	0.3157895
69	77	0.3333333
70	49	0.3125000
71	50	0.4285714
72	113	0.4615385
73	120	0.4166667
74	30	0.3636364
75	60	0.6666667
76	45	1.0000000
77	2	1.0000000
78	5	1.0000000
Size of Cluster: 35.

run time: 0.19s (18:29:38)
