Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 18:29:48 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=90
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	90	1.0000000
2	68	0.7500000
3	119	0.7142857
4	48	0.6875000
5	8	0.6111111
6	18	0.5357143
7	125	0.5172414
8	124	0.4666667
9	107	0.3888889
10	39	0.3589744
11	82	0.3488372
12	38	0.3469388
13	112	0.3529412
14	98	0.3518519
15	79	0.3508772
16	27	0.3437500
17	73	0.3239437
18	60	0.3421053
19	6	0.3291139
20	14	0.3444445
21	110	0.3510638
22	54	0.3505155
23	5	0.3469388
24	2	0.3434343
25	42	0.3465346
26	12	0.3398058
27	45	0.3177570
28	58	0.3181818
29	44	0.2991453
30	81	0.3025210
31	13	0.3000000
32	121	0.3032787
33	50	0.2903226
34	88	0.2857143
35	97	0.2857143
36	61	0.2781457
37	77	0.2763158
38	57	0.2564103
39	4	0.2515723
40	93	0.2392638
41	10	0.2105263
42	51	0.1965318
43	83	0.2023121
44	89	0.1988304
45	26	0.1952663
	Global minimun!!!
	First local minimun!!!
46	35	0.2111801
47	33	0.2062500
48	32	0.2075472
49	29	0.2027027
50	85	0.2054795
51	66	0.2706767
52	59	0.2769231
53	20	0.2992126
54	123	0.3220339
55	3	0.3796296
56	74	0.4945055
57	23	0.5232558
58	76	0.5625000
59	34	0.5512820
60	75	0.5833333
61	95	0.5818182
62	91	0.5849057
63	15	0.5769231
64	56	0.6046512
65	70	0.5750000
66	127	0.6538461
67	72	0.6250000
68	46	0.7857143
69	86	0.7692308
70	96	0.7272727
71	31	0.8000000
72	9	0.7777778
73	11	0.7142857
74	92	0.6000000
75	49	0.6666667
76	30	0.5000000
77	113	1.0000000
78	120	1.0000000
Size of Cluster: 45.

run time: 0.19s (18:29:48)
