Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 18:29:42 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=66
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	66	1.0000000
2	34	0.8666667
3	49	0.8235294
4	56	0.7307692
5	123	0.6000000
6	30	0.5833333
7	113	0.5675676
8	120	0.5263158
9	3	0.4583333
10	46	0.3620690
11	112	0.3500000
12	15	0.3442623
13	20	0.3125000
14	110	0.3382353
15	54	0.3380282
16	61	0.3414634
17	72	0.3333333
18	95	0.3258427
19	13	0.3111111
20	58	0.3010753
21	82	0.2989691
22	59	0.2900000
23	11	0.2941177
24	92	0.2980769
25	85	0.2924528
26	75	0.3225806
27	96	0.3253968
28	74	0.2867133
29	57	0.2857143
30	31	0.2837838
31	9	0.2751678
32	81	0.2649007
33	127	0.2121212
34	86	0.2048193
35	70	0.2011834
36	91	0.1988304
37	79	0.2011494
38	89	0.1988636
39	76	0.1976744
40	23	0.1856287
41	4	0.1768293
	Global minimun!!!
	First local minimun!!!
42	51	0.1790123
43	98	0.1823899
44	48	0.1847134
45	35	0.1879195
46	8	0.1972789
47	38	0.2340426
48	14	0.2846154
49	29	0.2941177
50	42	0.2905983
51	83	0.3027523
52	119	0.3333333
53	6	0.3645833
54	107	0.3555556
55	73	0.3975904
56	121	0.4074074
57	77	0.4125000
58	93	0.4342105
59	18	0.4696970
60	44	0.4915254
61	68	0.4821429
62	90	0.4727273
63	10	0.5531915
64	97	0.4545455
65	39	0.4666667
66	32	0.4827586
67	27	0.4090909
68	60	0.5882353
69	12	0.6000000
70	88	0.5384616
71	50	0.6363636
72	26	0.6666667
73	124	0.7500000
74	125	0.7142857
75	45	1.0000000
76	33	1.0000000
77	2	1.0000000
78	5	1.0000000
Size of Cluster: 41.

run time: 0.19s (18:29:43)
