Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 18:29:30 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=10
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	10	1.0000000
2	26	0.9000000
3	33	0.8181818
4	97	0.5200000
5	89	0.4814815
6	121	0.4482759
7	51	0.4193548
8	6	0.4117647
9	93	0.3947369
10	29	0.3877551
11	14	0.3500000
12	32	0.3442623
13	38	0.3134328
14	91	0.3043478
15	88	0.2957746
16	44	0.2948718
17	12	0.2750000
18	76	0.2674419
19	57	0.2777778
20	54	0.2903226
21	95	0.2755102
22	59	0.2772277
23	73	0.2777778
24	79	0.2882883
25	96	0.2831858
26	4	0.2758621
27	27	0.2601626
28	31	0.2580645
29	9	0.2480000
30	18	0.2444444
31	81	0.2408759
32	20	0.2428571
33	119	0.2400000
34	61	0.2422360
35	70	0.2378049
36	107	0.2235294
37	39	0.2080925
38	98	0.1988636
39	68	0.1942857
40	124	0.1954023
41	125	0.1907514
42	58	0.1941177
43	90	0.1893491
	Global minimun!!!
	First local minimun!!!
44	83	0.1987578
45	112	0.2012579
46	15	0.2025317
47	8	0.1987180
48	48	0.1948052
49	123	0.2137931
50	13	0.2152778
51	110	0.2071429
52	82	0.2058824
53	3	0.2777778
54	66	0.2831858
55	75	0.3684210
56	34	0.3548387
57	85	0.3626374
58	74	0.4324324
59	56	0.4307692
60	46	0.4727273
61	72	0.4528302
62	42	0.4705882
63	127	0.5405405
64	86	0.5277778
65	35	0.4642857
66	49	0.4615385
67	11	0.4166667
68	92	0.3636364
69	30	0.3333333
70	23	0.2500000
71	113	0.2666667
72	120	0.2142857
73	77	0.2307692
74	60	0.5000000
75	50	0.6666667
76	45	1.0000000
77	2	1.0000000
78	5	1.0000000
Size of Cluster: 43.

run time: 0.19s (18:29:30)
