Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 18:29:55 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=123
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	123	1.0000000
2	15	0.9000000
3	20	0.6153846
4	34	0.6000000
5	95	0.5500000
6	112	0.5454546
7	66	0.4857143
8	56	0.4545455
9	113	0.4444444
10	120	0.4130435
11	3	0.3750000
12	49	0.3793103
13	46	0.3235294
14	75	0.3837209
15	70	0.3707865
16	30	0.3555556
17	91	0.3586957
18	72	0.3404255
19	76	0.3200000
20	74	0.3076923
21	14	0.3359375
22	86	0.3255814
23	58	0.3181818
24	79	0.3185185
25	96	0.3138686
26	61	0.3175676
27	92	0.3133333
28	11	0.3092105
29	29	0.2822086
30	127	0.2372881
31	54	0.2471264
32	4	0.2397661
33	110	0.2455090
34	82	0.2515337
35	23	0.2468354
36	13	0.2420382
37	85	0.2322581
	Global minimun!!!
	First local minimun!!!
38	35	0.2380952
39	83	0.2446043
40	38	0.2631579
41	59	0.2692308
42	42	0.2656250
43	93	0.2741936
44	121	0.2786885
45	57	0.2881356
46	32	0.2905983
47	44	0.3090909
48	119	0.3600000
49	97	0.4069767
50	51	0.4047619
51	89	0.4024390
52	10	0.3648649
53	81	0.3611111
54	12	0.3714286
55	8	0.3676471
56	88	0.3636364
57	107	0.3500000
58	31	0.3559322
59	9	0.3448276
60	6	0.3636364
61	73	0.3958333
62	26	0.3913043
63	77	0.4000000
64	98	0.4285714
65	33	0.4146341
66	48	0.4358974
67	27	0.4375000
68	18	0.4545455
69	90	0.4761905
70	68	0.3888889
71	39	0.2666667
72	60	0.5000000
73	50	0.6250000
74	45	0.7500000
75	125	1.0000000
76	124	1.0000000
77	2	1.0000000
78	5	1.0000000
Size of Cluster: 37.

run time: 0.17s (18:29:55)
