Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 18:29:40 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=57
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	57	1.0000000
2	81	0.6666667
3	98	0.5555556
4	51	0.5454546
5	61	0.5454546
6	13	0.5217391
7	110	0.4074074
8	48	0.3793103
9	85	0.3548387
	First local minimun!!!
10	29	0.4761905
11	39	0.4888889
12	6	0.5000000
13	82	0.5000000
14	32	0.4905660
15	10	0.4918033
16	27	0.5000000
17	88	0.4714286
18	91	0.4583333
19	97	0.4069767
20	73	0.3870968
21	66	0.4150943
22	93	0.3909091
23	26	0.3750000
24	68	0.3826087
25	33	0.3706897
26	18	0.3333333
27	12	0.3281250
28	14	0.3021583
29	76	0.2965517
30	95	0.2800000
31	96	0.2763158
32	44	0.2452830
33	56	0.2559524
34	89	0.2529412
35	121	0.2500000
36	8	0.2528736
37	34	0.2500000
38	124	0.2485876
39	125	0.2443182
40	90	0.2457143
41	38	0.2544379
42	119	0.2452830
43	54	0.2435897
	Global minimun!!!
44	123	0.2517007
45	74	0.3769231
46	107	0.3709677
47	83	0.4051724
48	70	0.4070796
49	3	0.4174757
50	112	0.4158416
51	20	0.4081633
52	75	0.4125000
53	113	0.4177215
54	120	0.4102564
55	23	0.4383562
56	46	0.5238096
57	15	0.5161290
58	86	0.5081967
59	49	0.5084746
60	72	0.4912281
61	79	0.5000000
62	127	0.5250000
63	4	0.4864865
64	58	0.4705882
65	11	0.4375000
66	92	0.4000000
67	42	0.4285714
68	30	0.4074074
69	35	0.2631579
70	59	0.2500000
71	77	0.2666667
72	60	0.5000000
73	9	0.5555556
74	31	0.5000000
75	50	0.6666667
76	45	1.0000000
77	2	1.0000000
78	5	1.0000000
Size of Cluster: 9.

run time: 0.17s (18:29:41)
