Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 17:25:14 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=119
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	119	1.0000000
2	90	0.9000000
3	107	0.6923077
4	8	0.5333334
5	68	0.4444444
6	18	0.3600000
7	125	0.3461539
8	124	0.2962963
9	38	0.3125000
10	48	0.2941177
	First local minimun!!!
11	82	0.3250000
12	14	0.3265306
13	60	0.3518519
14	2	0.3454545
15	50	0.3392857
16	73	0.3606557
17	45	0.3125000
18	6	0.2985075
19	44	0.2957746
20	77	0.2916667
21	12	0.2837838
22	97	0.2906977
23	93	0.2666667
24	54	0.2688172
25	98	0.2812500
26	27	0.2600000
27	26	0.2574258
28	10	0.2242991
29	5	0.2201835
30	39	0.2090909
31	110	0.2192982
32	88	0.2155172
33	29	0.2063492
34	51	0.2031250
35	61	0.2000000
36	89	0.1901408
37	13	0.1818182
38	32	0.1736111
39	81	0.1712329
40	57	0.1400000
	Global minimun!!!
41	23	0.1437909
42	20	0.1538462
43	76	0.1633987
44	121	0.1655629
45	85	0.1610738
46	3	0.2230216
47	91	0.2262774
48	95	0.2272727
49	123	0.2580645
50	66	0.2678571
51	15	0.2612613
52	83	0.3018868
53	75	0.3932584
54	74	0.4657534
55	70	0.4428571
56	72	0.4264706
57	34	0.4090909
58	96	0.4218750
59	86	0.4126984
60	56	0.4259259
61	79	0.4423077
62	11	0.4897959
63	35	0.5000000
64	4	0.4878049
65	127	0.4285714
66	46	0.4705882
67	92	0.4000000
68	59	0.6363636
69	49	0.6666667
70	58	0.5714286
71	120	0.6666667
72	113	0.6000000
73	30	0.5000000
74	0	0.6666667
75	9	1.0000000
76	1	1.0000000
77	31	1.0000000
Size of Cluster: 10.

run time: 0.17s (17:25:14)
