Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 17:25:07 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=86
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	86	1.0000000
2	74	0.9411765
3	75	0.7058824
4	35	0.6153846
5	72	0.5853658
6	4	0.5681818
7	127	0.4385965
8	92	0.4067796
9	79	0.3770492
10	83	0.3181818
11	70	0.3043478
12	11	0.2916667
13	23	0.2800000
14	3	0.2823530
15	82	0.2857143
16	76	0.2783505
17	85	0.2727273
18	56	0.2870370
19	123	0.2931035
20	46	0.2677165
21	61	0.2661870
22	34	0.2624114
23	66	0.1895425
24	121	0.1870968
25	113	0.1858974
26	120	0.1783440
27	77	0.1783440
28	96	0.1806452
29	49	0.1764706
30	15	0.1776316
31	95	0.1768707
32	30	0.1712329
33	20	0.1608392
34	5	0.1631206
35	58	0.1582734
36	13	0.1594203
37	110	0.1492537
	Global minimun!!!
	First local minimun!!!
38	60	0.1627907
39	91	0.1653543
40	57	0.1788618
41	81	0.1735537
42	29	0.1891892
43	45	0.1851852
44	54	0.2000000
45	50	0.1923077
46	2	0.1844660
47	73	0.2142857
48	51	0.2187500
49	8	0.2340426
50	27	0.2555556
51	14	0.3209876
52	98	0.3205128
53	93	0.3513514
54	6	0.3661972
55	38	0.3939394
56	39	0.3846154
57	119	0.4464286
58	32	0.4545455
59	88	0.4528302
60	59	0.5102041
61	97	0.6216216
62	48	0.6571429
63	10	0.6551724
64	44	0.6400000
65	12	0.6086956
66	89	0.5714286
67	107	0.5555556
68	18	0.6363636
69	26	0.6000000
70	68	0.5714286
71	90	0.5000000
72	1	0.6000000
73	31	0.7500000
74	0	0.6666667
75	9	0.5000000
76	124	1.0000000
77	125	1.0000000
Size of Cluster: 37.

run time: 0.17s (17:25:07)
