Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 17:25:09 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=96
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	96	1.0000000
2	91	0.7500000
3	29	0.7142857
4	46	0.8000000
5	95	0.7333333
6	127	0.7209302
7	32	0.7045454
8	30	0.6888889
9	92	0.6382979
10	49	0.5918368
11	11	0.5384616
12	76	0.5000000
13	88	0.4833333
14	58	0.4677419
15	93	0.4545455
16	70	0.4347826
17	35	0.4324324
18	74	0.4111111
19	56	0.4242424
20	23	0.4117647
21	83	0.3925234
22	5	0.3853211
23	97	0.3966942
24	75	0.3043478
25	66	0.3000000
26	20	0.3071896
27	123	0.2727273
28	4	0.2781457
29	85	0.2818792
30	3	0.2733813
31	10	0.2781955
32	86	0.2727273
33	14	0.2926829
34	72	0.2809917
35	15	0.2750000
36	34	0.2627119
37	79	0.2586207
38	26	0.2521739
39	121	0.2389380
40	120	0.2410714
41	113	0.2342342
	Global minimun!!!
	First local minimun!!!
42	57	0.2710280
43	12	0.2761905
44	59	0.3069307
45	44	0.2989691
46	51	0.2947368
47	61	0.3132530
48	89	0.3086420
49	38	0.3026316
50	77	0.3066667
51	27	0.3239437
52	82	0.3230769
53	81	0.3174603
54	54	0.3166667
55	110	0.3214286
56	13	0.3090909
57	1	0.3148148
58	31	0.3207547
59	0	0.3076923
60	9	0.2941177
61	6	0.3125000
62	73	0.2790698
63	98	0.2750000
64	60	0.3428572
65	39	0.3235294
66	45	0.3225806
67	2	0.3000000
68	50	0.2758621
69	119	0.5000000
70	8	0.5000000
71	48	0.5625000
72	107	0.5384616
73	18	0.6666667
74	68	0.6666667
75	90	0.5000000
76	124	1.0000000
77	125	1.0000000
Size of Cluster: 41.

run time: 0.19s (17:25:09)
