Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 17:25:15 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=123
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	123	1.0000000
2	15	0.8888889
3	20	0.5833333
4	34	0.5714286
5	95	0.5263158
6	66	0.5161290
7	56	0.4750000
8	113	0.4634146
9	120	0.4285714
10	3	0.3846154
11	75	0.4347826
12	70	0.4166667
13	76	0.3846154
14	49	0.3875000
15	91	0.3902439
16	72	0.3690476
17	14	0.3870968
18	46	0.3557692
19	86	0.3523810
20	74	0.3223141
21	30	0.3114754
22	58	0.2983871
23	35	0.2868217
24	96	0.2824427
25	29	0.2624114
26	92	0.2587413
27	83	0.2432432
28	127	0.1883117
	Global minimun!!!
	First local minimun!!!
29	61	0.2253521
30	11	0.2158273
31	82	0.2105263
32	54	0.2230769
33	110	0.2301587
34	4	0.2357724
35	13	0.2295082
36	38	0.2478632
37	85	0.2434783
38	79	0.2389380
39	93	0.2477064
40	32	0.2500000
41	44	0.2692308
42	57	0.2800000
43	23	0.2783505
44	12	0.2842105
45	97	0.3132530
46	88	0.3086420
47	51	0.3037975
48	81	0.2987013
49	121	0.2933333
50	5	0.3013699
51	59	0.3333333
52	89	0.3283582
53	10	0.2950820
54	73	0.3392857
55	27	0.3269231
56	6	0.3061225
57	26	0.2916667
58	119	0.4358974
59	8	0.4324324
60	98	0.4411765
61	107	0.4193548
62	48	0.4482759
63	18	0.4545455
64	39	0.4285714
65	77	0.4500000
66	1	0.4736842
67	31	0.5000000
68	0	0.4705882
69	9	0.4375000
70	68	0.3846154
71	90	0.3333333
72	60	0.5714286
73	125	0.6666667
74	124	0.6000000
75	45	1.0000000
76	50	1.0000000
77	2	1.0000000
Size of Cluster: 28.

run time: 0.17s (17:25:15)
