Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 17:24:59 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=50
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	50	1.0000000
2	45	0.7500000
3	2	0.6000000
4	60	0.3000000
5	77	0.2727273
6	5	0.2307692
	First local minimun!!!
7	23	0.2500000
8	11	0.3157895
9	82	0.4400000
10	119	0.5000000
11	85	0.5000000
12	8	0.4473684
13	90	0.4358974
14	107	0.3809524
15	127	0.4363636
16	46	0.4393939
17	68	0.4202898
18	92	0.3943662
19	74	0.3793103
20	30	0.3750000
21	49	0.3555556
22	35	0.3368421
23	18	0.3235294
24	86	0.3203883
25	58	0.3142857
26	75	0.2704918
27	61	0.2761194
28	4	0.2700730
29	110	0.2624114
30	72	0.2587413
31	83	0.2364865
32	38	0.2418301
33	96	0.2387097
34	124	0.2371795
35	125	0.2292994
36	48	0.2243590
37	66	0.2638889
38	3	0.2537313
39	56	0.2320000
40	13	0.2258064
41	79	0.2213115
42	34	0.2166667
43	113	0.2184874
44	120	0.2118644
	Global minimun!!!
45	14	0.2477064
46	70	0.2547170
47	123	0.2551020
48	54	0.2631579
49	73	0.2777778
50	57	0.3023256
51	81	0.2976190
52	6	0.2962963
53	76	0.3200000
54	98	0.3194444
55	59	0.3529412
56	121	0.3636364
57	20	0.3650794
58	15	0.3548387
59	95	0.3508772
60	51	0.3636364
61	91	0.3773585
62	27	0.4081633
63	29	0.4615385
64	44	0.5142857
65	39	0.5000000
66	93	0.5333334
67	97	0.6666667
68	89	0.6875000
69	12	0.7142857
70	31	0.7692308
71	1	0.8333333
72	9	0.8181818
73	0	0.8000000
74	10	0.7500000
75	88	1.0000000
76	32	1.0000000
77	26	1.0000000
Size of Cluster: 6.

run time: 0.19s (17:24:59)
