Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 17:25:08 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=89
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	89	1.0000000
2	59	0.8333333
3	31	0.7142857
4	1	0.6250000
5	9	0.4444444
6	0	0.3000000
	First local minimun!!!
7	54	0.3076923
8	10	0.4736842
9	26	0.4500000
10	97	0.4062500
11	58	0.4117647
12	121	0.3888889
13	51	0.3684210
14	6	0.3658537
15	93	0.3555556
16	44	0.3469388
17	73	0.3333333
18	38	0.3389831
19	29	0.3478261
20	14	0.2948718
21	18	0.2941177
22	12	0.2873563
23	32	0.2840909
24	125	0.2808989
25	124	0.2666667
26	88	0.2500000
27	27	0.2291667
28	91	0.2244898
	Global minimun!!!
29	46	0.2752294
30	79	0.2792793
31	3	0.2975207
32	107	0.2983871
33	68	0.2992126
34	66	0.3021583
35	76	0.2965517
36	96	0.2857143
37	119	0.2500000
38	57	0.2645161
39	49	0.2614379
40	30	0.2565790
41	95	0.2585034
42	4	0.2638889
43	90	0.2587413
44	56	0.2611940
45	48	0.2651515
46	39	0.2671756
47	34	0.2635659
48	61	0.2991453
49	8	0.2956522
50	20	0.3125000
51	81	0.3090909
52	98	0.2990654
53	123	0.2828283
54	72	0.2886598
55	110	0.2795699
56	70	0.2888889
57	113	0.2921348
58	120	0.2840909
59	15	0.2758621
60	13	0.2674419
61	83	0.3086420
62	82	0.3200000
63	11	0.3472222
64	92	0.3714286
65	75	0.4528302
66	74	0.4864865
67	127	0.4583333
68	85	0.4545455
69	35	0.2941177
70	86	0.2500000
71	5	0.2857143
72	23	0.2727273
73	60	0.6666667
74	77	0.6000000
75	45	1.0000000
76	2	1.0000000
77	50	1.0000000
Size of Cluster: 6.

run time: 0.19s (17:25:08)
