Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 17:24:50 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=10
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	10	1.0000000
2	26	0.8571429
3	97	0.5789474
4	121	0.5238096
5	89	0.4782609
6	51	0.4400000
7	6	0.4285714
8	93	0.4062500
9	44	0.3888889
10	29	0.3913043
11	38	0.3921569
12	14	0.3166667
13	32	0.3114754
14	79	0.3174603
15	12	0.3076923
16	88	0.2835821
17	91	0.2753623
18	73	0.2837838
19	57	0.2948718
20	4	0.2839506
21	54	0.2857143
22	27	0.2613636
23	76	0.2553191
24	18	0.2574258
25	59	0.2666667
26	95	0.2545455
27	81	0.2500000
28	107	0.2521739
29	96	0.2478632
30	39	0.2457627
31	119	0.2204724
32	124	0.2187500
33	125	0.2093023
34	98	0.1969697
35	61	0.2083333
36	31	0.2068966
37	1	0.2054795
38	9	0.1972789
39	0	0.1891892
40	68	0.1788079
41	90	0.1710526
42	48	0.1623377
43	8	0.1538462
	Global minimun!!!
	First local minimun!!!
44	20	0.1602564
45	70	0.1633987
46	13	0.1644737
47	110	0.1554054
48	15	0.1564626
49	123	0.1726619
50	82	0.1804511
51	83	0.2031250
52	3	0.2796610
53	66	0.2924528
54	74	0.4000000
55	75	0.3972603
56	85	0.4084507
57	58	0.4347826
58	34	0.4179105
59	72	0.4000000
60	86	0.3906250
61	56	0.3818182
62	35	0.3800000
63	127	0.4054054
64	46	0.4230769
65	92	0.3750000
66	49	0.3636364
67	11	0.3157895
68	23	0.3125000
69	30	0.2666667
70	120	0.2857143
71	113	0.2307692
72	60	0.6250000
73	5	0.6666667
74	77	0.6000000
75	45	1.0000000
76	50	1.0000000
77	2	1.0000000
Size of Cluster: 43.

run time: 0.17s (17:24:51)
