Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 17:24:54 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=27
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	27	1.0000000
2	39	0.8000000
3	12	0.7142857
4	88	0.5555556
5	98	0.5000000
6	73	0.5294118
7	44	0.4761905
8	32	0.4545455
9	81	0.4583333
10	83	0.4827586
11	48	0.4838710
12	6	0.4705882
13	57	0.4473684
14	18	0.4444444
15	14	0.4629630
16	93	0.4827586
17	110	0.4838710
18	29	0.4583333
19	97	0.3928571
20	125	0.3882353
21	124	0.3720930
22	68	0.3595506
23	51	0.3516484
24	10	0.2989691
25	26	0.2857143
26	54	0.2871287
27	13	0.2843137
28	38	0.2616822
29	61	0.2352941
30	90	0.2333333
31	119	0.2093023
32	107	0.1893939
33	91	0.1865672
34	76	0.1857143
35	89	0.1760563
36	70	0.1724138
37	8	0.1632653
	Global minimun!!!
	First local minimun!!!
38	35	0.1776316
39	121	0.1753247
40	95	0.1666667
41	85	0.1688312
42	96	0.1710526
43	75	0.2296296
44	82	0.2248062
45	20	0.2380952
46	127	0.2920354
47	123	0.3142857
48	74	0.3033708
49	66	0.3766234
50	3	0.4029851
51	86	0.3939394
52	15	0.3846154
53	79	0.3968254
54	72	0.3770492
55	4	0.3448276
56	34	0.3214286
57	56	0.3191489
58	92	0.3111111
59	23	0.3095238
60	59	0.3947369
61	46	0.4444444
62	11	0.4166667
63	58	0.3636364
64	49	0.3500000
65	120	0.3684210
66	113	0.3333333
67	30	0.2941177
68	77	0.3125000
69	31	0.3333333
70	1	0.3571429
71	9	0.3076923
72	0	0.2500000
73	60	0.5714286
74	5	0.6000000
75	45	1.0000000
76	50	1.0000000
77	2	1.0000000
Size of Cluster: 37.

run time: 0.19s (17:24:54)
