Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 17:25:05 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=79
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	79	1.0000000
2	4	0.6000000
3	121	0.4285714
	First local minimun!!!
4	74	0.6956522
5	86	0.6666667
6	127	0.5945946
7	10	0.6279070
8	92	0.5777778
9	35	0.5200000
10	75	0.4179105
11	26	0.4117647
12	72	0.4000000
13	11	0.3835616
14	23	0.3684210
15	97	0.3636364
16	83	0.3225806
17	85	0.3157895
18	51	0.3092783
19	70	0.3000000
20	82	0.3018868
21	3	0.3017241
22	76	0.2950820
23	96	0.2983871
24	46	0.2888889
25	89	0.2846715
26	93	0.2765957
27	61	0.2745098
28	77	0.2727273
29	123	0.3071896
30	29	0.3216783
31	6	0.3285714
32	56	0.3358779
33	95	0.3333333
34	91	0.3225806
35	66	0.2946429
36	34	0.2818182
37	5	0.2870370
38	49	0.2830189
39	30	0.2761905
40	44	0.2970297
41	14	0.3152174
42	38	0.3103448
43	20	0.2976190
44	13	0.3012048
45	57	0.3037975
46	58	0.2987013
47	15	0.2894737
48	110	0.2777778
49	120	0.2816902
50	113	0.2714286
	Global minimun!!!
51	73	0.2923077
52	32	0.2968750
53	54	0.2950820
54	81	0.2881356
55	60	0.3333333
56	27	0.3600000
57	12	0.3541667
58	88	0.3260870
59	8	0.3636364
60	45	0.3658537
61	98	0.3684210
62	119	0.4827586
63	2	0.4642857
64	50	0.4444444
65	59	0.5217391
66	39	0.5000000
67	107	0.4736842
68	18	0.5833333
69	48	0.6000000
70	68	0.5714286
71	90	0.5000000
72	1	0.6000000
73	31	0.7500000
74	0	0.6666667
75	9	0.5000000
76	124	1.0000000
77	125	1.0000000
Size of Cluster: 3.

run time: 0.17s (17:25:06)
