Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 17:24:59 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=48
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	48	1.0000000
2	68	0.8000000
3	98	0.7500000
4	110	0.6666667
5	90	0.6153846
6	18	0.6000000
7	39	0.5714286
8	125	0.5454546
9	124	0.4782609
10	13	0.4583333
11	81	0.4615385
12	119	0.4285714
13	107	0.3684210
14	57	0.3571429
15	27	0.3695652
16	8	0.3333333
17	73	0.3207547
18	6	0.3035714
19	85	0.3103448
20	61	0.2714286
21	12	0.2777778
22	38	0.2857143
23	54	0.2875000
24	51	0.2804878
25	44	0.2790698
26	82	0.2608696
27	14	0.2376238
28	88	0.2330097
29	32	0.2307692
30	97	0.2327586
31	10	0.2049180
32	93	0.1904762
33	29	0.1617647
	Global minimun!!!
	First local minimun!!!
34	66	0.1891892
35	26	0.1812081
36	89	0.1721854
37	83	0.1858974
38	60	0.2077922
39	23	0.2185431
40	3	0.2553191
41	76	0.2740741
42	34	0.2706767
43	77	0.2651515
44	91	0.2692308
45	75	0.3539823
46	20	0.3818182
47	95	0.3809524
48	123	0.3711340
49	121	0.3789474
50	56	0.3837209
51	74	0.4571429
52	2	0.4637681
53	50	0.4705882
54	70	0.4461538
55	45	0.4354839
56	72	0.4166667
57	96	0.4310345
58	35	0.4339623
59	15	0.4230769
60	127	0.4358974
61	86	0.4210526
62	5	0.4444444
63	46	0.5600000
64	49	0.5652174
65	4	0.6000000
66	59	0.8125000
67	92	0.7857143
68	79	0.7500000
69	113	0.8181818
70	120	0.8000000
71	11	0.7142857
72	58	0.6000000
73	30	0.5000000
74	9	0.6666667
75	0	1.0000000
76	31	1.0000000
77	1	1.0000000
Size of Cluster: 33.

run time: 0.19s (17:24:59)
