Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 17:25:04 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=74
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	74	1.0000000
2	86	0.9411765
3	4	0.8500000
4	79	0.7272727
5	92	0.7083333
6	35	0.6896552
7	127	0.5000000
8	72	0.5000000
9	75	0.3770492
10	23	0.3593750
11	11	0.3432836
12	83	0.2916667
13	82	0.2948718
14	3	0.2954545
15	85	0.2888889
16	70	0.2795699
17	121	0.2736842
18	77	0.2708333
19	46	0.2710280
20	61	0.2773109
21	76	0.2720000
22	123	0.2932331
23	56	0.2605634
24	5	0.2569444
25	34	0.2534246
26	96	0.2500000
27	66	0.1870968
28	49	0.1830065
29	30	0.1776316
30	113	0.1788079
31	120	0.1733333
32	13	0.1744967
33	15	0.1756757
34	58	0.1712329
35	95	0.1702128
36	60	0.1838235
37	110	0.1742424
38	20	0.1627907
39	45	0.1587302
40	50	0.1520000
41	2	0.1451613
	Global minimun!!!
	First local minimun!!!
42	57	0.1583333
43	91	0.1610170
44	81	0.1551724
45	29	0.1698113
46	54	0.1844660
47	51	0.1881188
48	8	0.2020202
49	73	0.2340426
50	98	0.2417582
51	14	0.3048781
52	27	0.3205128
53	6	0.3333333
54	93	0.3661972
55	38	0.3939394
56	119	0.4561403
57	10	0.5490196
58	59	0.6170213
59	97	0.6000000
60	39	0.5882353
61	48	0.6250000
62	32	0.6451613
63	89	0.6206896
64	88	0.6296296
65	44	0.6086956
66	107	0.6000000
67	12	0.5555556
68	26	0.5294118
69	18	0.6000000
70	68	0.5714286
71	90	0.5000000
72	1	0.6000000
73	31	0.7500000
74	0	0.6666667
75	9	0.5000000
76	124	1.0000000
77	125	1.0000000
Size of Cluster: 41.

run time: 0.17s (17:25:05)
