Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 17:25:04 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=72
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	72	1.0000000
2	3	0.8333333
3	75	0.7931035
4	74	0.6222222
5	86	0.5869565
6	34	0.5833333
7	35	0.5283019
8	56	0.5161290
9	92	0.5156250
10	127	0.4155844
11	66	0.3820225
12	113	0.3777778
13	4	0.3655914
14	120	0.3510638
15	46	0.3047619
16	83	0.2727273
17	11	0.2477876
18	70	0.2413793
19	79	0.2288136
20	123	0.2063492
21	49	0.1953125
22	30	0.1860465
23	58	0.1755725
24	23	0.1716418
25	82	0.1714286
26	76	0.1712329
27	15	0.1700680
28	54	0.1733333
29	85	0.1710526
30	61	0.1721854
31	20	0.1689189
32	96	0.1712329
33	95	0.1631206
34	5	0.1654676
35	13	0.1666667
36	110	0.1567164
	Global minimun!!!
	First local minimun!!!
37	121	0.1590909
38	77	0.1603053
39	38	0.1984127
40	91	0.2016129
41	59	0.2166667
42	14	0.2522523
43	57	0.2710280
44	81	0.2666667
45	29	0.2736842
46	60	0.3000000
47	73	0.3411765
48	89	0.3493976
49	51	0.3580247
50	8	0.3797468
51	45	0.3815790
52	93	0.4027778
53	31	0.4084507
54	0	0.4142857
55	1	0.4057971
56	9	0.3970588
57	27	0.4375000
58	6	0.4590164
59	98	0.4655173
60	119	0.5510204
61	50	0.5416667
62	2	0.5319149
63	97	0.6285715
64	44	0.6129032
65	107	0.6071429
66	48	0.6538461
67	10	0.6000000
68	32	0.6315789
69	12	0.6470588
70	39	0.6250000
71	88	0.5714286
72	18	0.7142857
73	26	0.6666667
74	68	0.6666667
75	90	0.5000000
76	124	1.0000000
77	125	1.0000000
Size of Cluster: 36.

run time: 0.17s (17:25:04)
