Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 17:23:03 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=68
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	68	1.0000000
2	90	0.7500000
3	48	0.6666667
4	18	0.6428571
5	119	0.5217391
6	124	0.5000000
7	125	0.4400000
8	107	0.3448276
9	8	0.2903226
10	39	0.2727273
11	98	0.2777778
12	38	0.2926829
13	82	0.2888889
14	73	0.3200000
15	6	0.3018868
16	14	0.3064516
17	110	0.3181818
18	27	0.3000000
19	54	0.3013699
20	60	0.3205128
21	44	0.3048781
22	81	0.3095238
23	12	0.2906977
24	13	0.2873563
25	57	0.2857143
26	50	0.2826087
27	2	0.2795699
28	97	0.2857143
29	45	0.2592593
30	61	0.2268908
31	88	0.2231405
32	93	0.2080000
33	51	0.1968504
34	10	0.1729323
35	89	0.1629630
36	26	0.1544118
37	77	0.1532847
38	32	0.1521739
39	85	0.1500000
40	29	0.1266667
41	5	0.1250000
	Global minimun!!!
	First local minimun!!!
42	66	0.1760563
43	20	0.1942446
44	23	0.1985294
45	76	0.2153846
46	121	0.2187500
47	59	0.2320000
48	83	0.2666667
49	3	0.3181818
50	91	0.3240741
51	95	0.3203883
52	123	0.3368421
53	34	0.3225806
54	15	0.3152174
55	96	0.3222222
56	70	0.3218391
57	9	0.3255814
58	31	0.3176471
59	56	0.3421053
60	49	0.3466667
61	74	0.5500000
62	72	0.5517241
63	75	0.5581396
64	46	0.6666667
65	58	0.6451613
66	11	0.6785714
67	127	0.8000000
68	35	0.7000000
69	79	0.8750000
70	4	0.8000000
71	86	0.7500000
72	92	0.5000000
73	113	1.0000000
74	120	1.0000000
Size of Cluster: 41.

run time: 0.17s (17:23:03)
