Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 17:22:56 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=39
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	39	1.0000000
2	98	0.8000000
3	107	0.7777778
4	27	0.6923077
5	18	0.6666667
6	124	0.6363636
7	125	0.5652174
8	48	0.5200000
9	68	0.4642857
10	8	0.4666667
11	90	0.4516129
12	119	0.3000000
13	81	0.3095238
14	73	0.2978723
15	12	0.3061225
16	88	0.2941177
17	57	0.2909091
18	6	0.2758621
19	44	0.2741936
20	110	0.2878788
21	38	0.2957746
22	32	0.2916667
23	14	0.2592593
24	82	0.2588235
25	13	0.2558140
26	54	0.2584270
27	51	0.2637363
28	61	0.2156863
29	97	0.2192982
30	93	0.2033898
31	10	0.1774193
32	26	0.1680000
33	29	0.1407407
	Global minimun!!!
	First local minimun!!!
34	83	0.1571429
35	89	0.1478873
36	85	0.1458333
37	60	0.1610738
38	91	0.1589404
39	76	0.1677852
40	121	0.1700680
41	66	0.2296296
42	95	0.2307692
43	20	0.2440945
44	70	0.2419355
45	3	0.2894737
46	59	0.3063063
47	50	0.3090909
48	2	0.3119266
49	96	0.3177570
50	45	0.3076923
51	77	0.3106796
52	123	0.3263158
53	34	0.3118280
54	23	0.3222222
55	75	0.4133333
56	15	0.4054054
57	35	0.4347826
58	74	0.5185185
59	56	0.5555556
60	72	0.5348837
61	49	0.5476190
62	5	0.5750000
63	127	0.6666667
64	31	0.6923077
65	9	0.6800000
66	86	0.6666667
67	79	0.7272727
68	46	0.9166667
69	4	0.8888889
70	58	0.8571429
71	92	0.8000000
72	11	0.5000000
73	113	1.0000000
74	120	1.0000000
Size of Cluster: 33.

run time: 0.19s (17:22:57)
