Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 17:23:02 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=66
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	66	1.0000000
2	34	0.8571429
3	49	0.8000000
4	56	0.7083333
5	113	0.6800000
6	120	0.6153846
7	3	0.5000000
8	123	0.4545455
9	46	0.3888889
10	58	0.3571429
11	15	0.3508772
12	20	0.3166667
13	54	0.3174603
14	110	0.3432836
15	61	0.3461539
16	72	0.3375000
17	95	0.3294118
18	13	0.3139535
19	59	0.3033708
20	82	0.3010753
21	11	0.3020833
22	75	0.3153153
23	92	0.3185841
24	85	0.3130435
25	74	0.2692308
26	31	0.2671756
27	127	0.2152778
28	9	0.2068966
29	86	0.1986301
30	96	0.1959459
31	57	0.1973684
32	35	0.1812081
33	70	0.1849315
34	5	0.1875000
35	81	0.1830986
36	83	0.1678832
	Global minimun!!!
	First local minimun!!!
37	91	0.1703704
38	76	0.1705426
39	89	0.1732284
40	23	0.1693548
41	51	0.1721312
42	4	0.1764706
43	98	0.1810345
44	29	0.1981132
45	48	0.2019231
46	14	0.2526316
47	79	0.2473118
48	73	0.2840909
49	6	0.2941177
50	38	0.3250000
51	77	0.3291139
52	8	0.3506494
53	60	0.3888889
54	121	0.4000000
55	93	0.4242424
56	119	0.4912281
57	27	0.5283019
58	45	0.5400000
59	97	0.6315789
60	18	0.7666667
61	32	0.7931035
62	10	0.7826087
63	44	0.7894737
64	39	0.8235294
65	88	0.8666667
66	12	0.8461539
67	2	0.8333333
68	50	0.8181818
69	107	0.7142857
70	68	0.7500000
71	26	0.6666667
72	90	0.5000000
73	125	1.0000000
74	124	1.0000000
Size of Cluster: 36.

run time: 0.17s (17:23:02)
