Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 17:22:51 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=15
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	15	1.0000000
2	20	0.7500000
3	123	0.5833333
4	95	0.5294118
5	34	0.5263158
6	66	0.5161290
7	56	0.4750000
8	14	0.5306122
9	113	0.5200000
10	120	0.4901961
11	91	0.4905660
12	70	0.5000000
13	76	0.4677419
14	49	0.4603175
15	75	0.4615385
16	3	0.3863636
17	72	0.3666667
18	29	0.3400000
19	46	0.3181818
20	86	0.3153153
21	74	0.2936508
22	58	0.2812500
23	96	0.2692308
24	35	0.2592593
25	83	0.2428571
26	92	0.2394366
27	127	0.1788079
	Global minimun!!!
	First local minimun!!!
28	38	0.1917808
29	93	0.1971831
30	61	0.2366412
31	32	0.2384615
32	11	0.2283465
33	44	0.2439024
34	12	0.2479339
35	54	0.2627119
36	97	0.2830189
37	4	0.2912621
38	88	0.2871287
39	110	0.2989691
40	79	0.2947368
41	82	0.3076923
42	13	0.3000000
43	85	0.2954545
44	59	0.3058824
45	57	0.3209876
46	10	0.3333333
47	51	0.3150685
48	89	0.2957746
49	121	0.2753623
50	26	0.2647059
51	23	0.2615385
52	27	0.2786885
53	73	0.2857143
54	81	0.2777778
55	6	0.2549020
56	119	0.3809524
57	5	0.4000000
58	9	0.4102564
59	31	0.3947369
60	98	0.4000000
61	8	0.3939394
62	18	0.5200000
63	107	0.4761905
64	48	0.4736842
65	39	0.4117647
66	68	0.3571429
67	90	0.3076923
68	77	0.3333333
69	124	0.3636364
70	125	0.3000000
71	60	0.6000000
72	45	1.0000000
73	2	1.0000000
74	50	1.0000000
Size of Cluster: 27.

run time: 0.17s (17:22:51)
