Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 17:23:15 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=125
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	125	1.0000000
2	124	0.5000000
	First local minimun!!!
3	18	0.7000000
4	68	0.6153846
5	107	0.5882353
6	90	0.5555556
7	48	0.5000000
8	39	0.4545455
9	119	0.3225806
10	8	0.2727273
11	73	0.3157895
12	6	0.2926829
13	54	0.2954545
14	98	0.2978723
15	27	0.2745098
16	38	0.2857143
17	14	0.2923077
18	82	0.2898551
19	44	0.2739726
20	12	0.2533333
21	110	0.2658228
22	89	0.2716049
23	88	0.2650602
24	97	0.2631579
25	81	0.2680412
26	10	0.2330097
27	93	0.2149533
28	57	0.2162162
29	26	0.2053571
30	13	0.2035398
31	51	0.1913043
32	61	0.1587302
33	60	0.1755725
34	32	0.1742424
35	29	0.1478873
36	59	0.1517241
37	2	0.1506849
38	50	0.1496599
39	45	0.1333333
	Global minimun!!!
40	83	0.1523179
41	85	0.1543624
42	121	0.1564626
43	31	0.1575342
44	9	0.1517241
45	76	0.1654676
46	20	0.1838235
47	77	0.1851852
48	66	0.2520325
49	91	0.2561983
50	3	0.3063063
51	95	0.3018868
52	123	0.3163265
53	5	0.3229167
54	34	0.3085106
55	15	0.3010753
56	23	0.3111111
57	70	0.3103448
58	96	0.3176471
59	56	0.3421053
60	58	0.3513514
61	49	0.3561644
62	72	0.3661972
63	75	0.4464286
64	74	0.5853658
65	46	0.6451613
66	35	0.6923077
67	79	0.7500000
68	4	0.7619048
69	127	0.8750000
70	86	0.8571429
71	11	0.7500000
72	92	0.5000000
73	120	1.0000000
74	113	1.0000000
Size of Cluster: 2.

run time: 0.17s (17:23:15)
