Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 17:23:16 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=127
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	127	1.0000000
2	92	0.8666667
3	35	0.7500000
4	11	0.6956522
5	23	0.6538461
6	74	0.5121951
7	4	0.4772727
8	83	0.4489796
9	85	0.4313726
10	86	0.4230769
11	75	0.2985075
12	46	0.3116883
13	96	0.3037975
14	79	0.2839506
15	77	0.2804878
16	72	0.2738095
17	5	0.2674419
18	70	0.2584270
19	49	0.2555556
20	58	0.2500000
21	3	0.2352941
22	56	0.2162162
23	60	0.2241379
24	121	0.2203390
25	66	0.2000000
26	120	0.1984733
27	113	0.1893939
28	45	0.1777778
29	123	0.1678322
30	34	0.1517241
31	76	0.1523179
32	2	0.1447368
33	50	0.1372549
	Global minimun!!!
	First local minimun!!!
34	61	0.1690141
35	91	0.1785714
36	59	0.1897810
37	95	0.1818182
38	110	0.1796875
39	15	0.1811024
40	82	0.1788618
41	13	0.1721312
42	20	0.1596639
43	31	0.1610170
44	9	0.1538462
45	54	0.1578947
46	29	0.1826923
47	57	0.1900000
48	73	0.2210526
49	27	0.2417582
50	81	0.2359551
51	89	0.2413793
52	51	0.2470588
53	14	0.3157895
54	98	0.3150685
55	93	0.3478261
56	6	0.3636364
57	32	0.3692308
58	88	0.3650794
59	10	0.4210526
60	38	0.4615385
61	97	0.3750000
62	44	0.3333333
63	12	0.2941177
64	48	0.3125000
65	8	0.3666667
66	119	0.5238096
67	26	0.5000000
68	39	0.5555556
69	18	0.8000000
70	107	0.6666667
71	68	0.6666667
72	90	0.5000000
73	125	1.0000000
74	124	1.0000000
Size of Cluster: 33.

run time: 0.17s (17:23:16)
