Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 17:23:06 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=82
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	82	1.0000000
2	8	0.8333333
3	60	0.8181818
4	119	0.6500000
5	50	0.6190476
6	2	0.5909091
7	45	0.4400000
8	90	0.4230769
9	107	0.3666667
10	77	0.3548387
11	68	0.3235294
	First local minimun!!!
12	61	0.4444444
13	5	0.4255319
14	18	0.3818182
15	13	0.3750000
16	48	0.3620690
17	110	0.3225806
18	124	0.3174603
19	125	0.2968750
20	23	0.2985075
21	39	0.2898551
22	81	0.2957746
23	66	0.3373494
24	38	0.3409091
25	57	0.3152174
26	85	0.2978723
27	98	0.2680412
	Global minimun!!!
28	74	0.3303571
29	6	0.3304348
30	51	0.3247863
31	73	0.3114754
32	14	0.3129771
33	34	0.3082707
34	49	0.3059702
35	11	0.3065693
36	3	0.2925170
37	54	0.2800000
38	56	0.2925170
39	86	0.2945206
40	46	0.3014706
41	127	0.3252032
42	72	0.3223141
43	27	0.3333333
44	92	0.3217391
45	123	0.3457944
46	75	0.3478261
47	35	0.3333333
48	4	0.3452381
49	44	0.3625000
50	83	0.3333333
51	79	0.3287671
52	20	0.3285714
53	120	0.3333333
54	113	0.3235294
55	12	0.3181818
56	97	0.4444444
57	58	0.4423077
58	29	0.6190476
59	93	0.6052632
60	15	0.5945946
61	76	0.6451613
62	95	0.6538461
63	96	0.6666667
64	10	0.7222222
65	70	0.6666667
66	121	0.6153846
67	89	0.6363636
68	88	0.6666667
69	91	0.5714286
70	26	0.5000000
71	32	0.4000000
72	59	0.5000000
73	9	1.0000000
74	31	1.0000000
Size of Cluster: 11.

run time: 0.17s (17:23:06)
