Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 17:23:05 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=77
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	77	1.0000000
2	60	0.8333333
3	23	0.6666667
4	50	0.6000000
5	2	0.5454546
6	45	0.2857143
7	5	0.2500000
	First local minimun!!!
8	85	0.2777778
9	82	0.3636364
10	11	0.4000000
11	127	0.4736842
12	92	0.4500000
13	74	0.4181818
14	119	0.4531250
15	8	0.4242424
16	35	0.3943662
17	46	0.3827161
18	86	0.3780488
19	4	0.3647059
20	90	0.3604651
21	110	0.3777778
22	75	0.3333333
23	83	0.3000000
24	79	0.2857143
25	61	0.2764228
26	49	0.2741936
27	72	0.2698413
28	107	0.2615385
29	96	0.2575758
30	68	0.2518519
31	13	0.2426471
32	58	0.2391304
33	3	0.2297297
34	66	0.2260274
35	56	0.2043796
	Global minimun!!!
36	48	0.2074074
37	18	0.2204724
38	70	0.2258064
39	34	0.2213115
40	123	0.2280702
41	120	0.2300885
42	113	0.2232143
43	38	0.2429907
44	57	0.2621359
45	81	0.2574258
46	121	0.2626263
47	39	0.2680412
48	98	0.2553191
49	76	0.2840909
50	59	0.3058824
51	125	0.3095238
52	124	0.3012048
53	54	0.3000000
54	73	0.3200000
55	14	0.3636364
56	95	0.3770492
57	20	0.3620690
58	15	0.3508772
59	6	0.3518519
60	91	0.3653846
61	51	0.3800000
62	27	0.3913043
63	31	0.4000000
64	29	0.4571429
65	9	0.4411765
66	89	0.4687500
67	93	0.5357143
68	44	0.5833333
69	97	0.7500000
70	12	0.8000000
71	10	0.7500000
72	88	1.0000000
73	32	1.0000000
74	26	1.0000000
Size of Cluster: 7.

run time: 0.17s (17:23:05)
