Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 17:23:09 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=97
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	97	1.0000000
2	26	0.9230769
3	10	0.5789474
4	93	0.5217391
5	121	0.4800000
6	44	0.4482759
7	89	0.4193548
8	51	0.3939394
9	38	0.3947369
10	29	0.3958333
11	6	0.3921569
12	14	0.3166667
13	12	0.3064516
14	32	0.3015873
15	88	0.2769231
16	91	0.2686567
17	73	0.2777778
18	76	0.2692308
19	27	0.2439024
20	79	0.2500000
21	57	0.2613636
22	107	0.2826087
23	95	0.2680412
24	119	0.2641509
25	18	0.2368421
26	54	0.2307692
27	96	0.2268908
28	39	0.2148760
29	4	0.2096774
30	68	0.1968504
31	90	0.1875000
32	81	0.1846154
33	59	0.1879699
34	125	0.1865672
35	124	0.1777778
36	20	0.1811594
37	8	0.1714286
38	98	0.1608392
	Global minimun!!!
	First local minimun!!!
39	61	0.1710526
40	48	0.1666667
41	70	0.1700680
42	31	0.1712329
43	9	0.1655172
44	15	0.1666667
45	123	0.1838235
46	82	0.1818182
47	13	0.1832061
48	110	0.1732284
49	3	0.2478632
50	83	0.2767857
51	66	0.2900000
52	34	0.2755102
53	75	0.3493976
54	74	0.3970588
55	72	0.3787879
56	58	0.4062500
57	85	0.4193548
58	56	0.4150943
59	86	0.4038461
60	46	0.4523810
61	35	0.4594595
62	127	0.4166667
63	49	0.3913043
64	92	0.3333333
65	11	0.2777778
66	113	0.2941177
67	120	0.2500000
68	23	0.2307692
69	60	0.6250000
70	5	0.6666667
71	77	0.6000000
72	45	1.0000000
73	2	1.0000000
74	50	1.0000000
Size of Cluster: 38.

run time: 0.19s (17:23:09)
