Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 17:23:06 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=85
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	85	1.0000000
2	23	0.8000000
3	110	0.7777778
4	77	0.7000000
5	13	0.6363636
6	61	0.5909091
7	127	0.6571429
8	60	0.6500000
9	81	0.6428571
10	98	0.6222222
11	57	0.5306122
12	48	0.5098040
13	92	0.4905660
14	50	0.4814815
15	2	0.4727273
16	45	0.4137931
17	11	0.4098361
18	74	0.3815790
19	35	0.3580247
20	5	0.3373494
21	82	0.3218391
22	86	0.3181818
23	83	0.3118280
24	4	0.3020833
25	75	0.2342342
26	66	0.2682927
27	46	0.2481203
28	51	0.2444444
29	49	0.2352941
30	96	0.2318841
31	79	0.2214286
32	72	0.2183099
33	56	0.1986755
34	3	0.1655172
35	34	0.1608392
36	58	0.1560284
	Global minimun!!!
	First local minimun!!!
37	70	0.1594203
38	6	0.1777778
39	113	0.1791045
40	120	0.1729323
41	123	0.1760000
42	73	0.1916667
43	39	0.2033898
44	27	0.2017544
45	76	0.2222222
46	121	0.2264151
47	68	0.2524272
48	8	0.2673267
49	95	0.2708333
50	54	0.2795699
51	91	0.2857143
52	29	0.3209876
53	119	0.3888889
54	15	0.3943662
55	20	0.3823529
56	18	0.3833333
57	59	0.4035088
58	90	0.3928571
59	107	0.3653846
60	14	0.4418605
61	88	0.4634146
62	10	0.6000000
63	32	0.5882353
64	38	0.6206896
65	89	0.6296296
66	12	0.6400000
67	44	0.7142857
68	97	0.7777778
69	93	0.6000000
70	125	0.7500000
71	124	0.6666667
72	31	1.0000000
73	9	1.0000000
74	26	1.0000000
Size of Cluster: 36.

run time: 0.17s (17:23:07)
