Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 20:04:41 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=68
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	68	1.0000000
2	48	0.8461539
3	107	0.7916667
4	18	0.7142857
5	119	0.6166667
6	125	0.6065574
7	124	0.5468750
8	90	0.5492958
9	39	0.5270270
10	37	0.5263158
11	59	0.5647059
12	25	0.5632184
13	17	0.5568182
14	58	0.5494506
15	46	0.5585586
16	42	0.5528455
17	117	0.5483871
18	38	0.5220588
19	8	0.5142857
20	31	0.5106383
21	30	0.5069444
22	33	0.5068493
23	9	0.4899329
24	49	0.4709677
25	54	0.4506173
26	27	0.4470588
27	98	0.4425287
28	53	0.4293785
29	112	0.4331551
30	26	0.4263158
31	34	0.4256410
32	104	0.4263960
33	73	0.4117647
34	120	0.4084507
35	102	0.4018265
36	14	0.3933055
37	36	0.3916667
38	89	0.3805668
39	41	0.3790323
40	82	0.3779528
41	113	0.3670412
42	118	0.3680297
43	93	0.3709091
44	29	0.3630137
45	3	0.3517915
46	66	0.3240741
47	115	0.3140244
48	88	0.3111782
49	21	0.3102410
50	35	0.3128655
51	97	0.2809917
52	19	0.2774725
53	108	0.2767123
54	56	0.2578947
	Global minimun!!!
	First local minimun!!!
55	2	0.2675676
56	45	0.2666667
57	96	0.2661065
58	91	0.2678063
59	110	0.2873900
60	79	0.2967359
61	32	0.2946429
62	114	0.2955224
63	5	0.2981928
64	12	0.2978723
65	44	0.2978056
66	87	0.3006329
67	121	0.3032258
68	126	0.3051948
69	116	0.3013245
70	60	0.3170732
71	51	0.3204225
72	99	0.3215548
73	61	0.3259259
74	55	0.3220974
75	103	0.3219697
76	105	0.3180076
77	111	0.3204633
78	13	0.3307087
79	50	0.3266932
80	109	0.3240000
81	1	0.3485477
82	76	0.3531915
83	101	0.3519313
84	92	0.3652174
85	100	0.3612335
86	81	0.3660714
87	10	0.3883495
88	123	0.4263158
89	57	0.4108108
90	6	0.4385965
91	62	0.4303030
92	95	0.4250000
93	20	0.4039735
94	83	0.4357143
95	11	0.4552239
96	80	0.4621212
97	127	0.5391304
98	71	0.5350877
99	0	0.5333334
100	52	0.5288461
101	85	0.5306122
102	4	0.5164835
103	72	0.5454546
104	74	0.6323529
105	16	0.6406250
106	75	0.6590909
107	7	0.6341463
108	94	0.6153846
109	86	0.5945946
110	15	0.5882353
111	22	0.6896552
112	23	0.6666667
113	129	0.6500000
114	70	0.7272727
115	77	0.6666667
116	63	0.8000000
117	65	0.5000000
118	69	1.0000000
119	67	1.0000000
Size of Cluster: 54.

run time: 0.19s (20:04:41)
