Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 20:04:40 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=66
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	66	1.0000000
2	53	0.9000000
3	49	0.7692308
4	34	0.7419355
5	46	0.6470588
6	54	0.5862069
7	3	0.5205479
8	56	0.4888889
9	36	0.4835165
10	123	0.4766355
11	61	0.4833333
12	110	0.4769231
13	30	0.4661654
14	112	0.4685315
15	41	0.4652778
16	95	0.4630873
17	58	0.4539474
18	108	0.4509804
19	129	0.4480520
20	82	0.4500000
21	37	0.4506173
22	48	0.4431138
23	114	0.4404762
24	72	0.4385965
25	51	0.4367816
26	15	0.4293785
27	5	0.4277778
28	126	0.4285714
29	120	0.4188482
30	38	0.3990148
31	113	0.3796296
32	116	0.3603604
33	45	0.3577586
34	2	0.3512397
35	59	0.3505976
36	62	0.3463035
37	105	0.3461539
38	57	0.3433962
39	92	0.3432836
40	111	0.3407407
41	13	0.3381818
42	98	0.3297491
43	55	0.3226950
44	75	0.3344371
45	21	0.3333333
46	20	0.3237180
47	85	0.3238994
48	127	0.3164179
49	74	0.2845070
50	68	0.2865014
51	101	0.2821918
52	81	0.2771739
53	107	0.2770449
54	42	0.2776280
55	99	0.2783784
56	117	0.2791328
57	103	0.2759563
58	12	0.2809917
59	52	0.2790055
60	115	0.2793296
61	119	0.2823530
62	96	0.2878338
63	11	0.2900302
64	50	0.2926829
65	71	0.2935780
66	8	0.2941177
67	31	0.2950311
68	109	0.2959501
69	60	0.2875817
70	9	0.2871287
71	86	0.2857143
72	35	0.2714777
73	76	0.2842105
74	91	0.2867384
75	67	0.2877698
76	69	0.2851986
77	87	0.2846715
78	25	0.2794118
79	79	0.2798508
80	23	0.2692308
81	100	0.2684825
82	118	0.2666667
	Global minimun!!!
	First local minimun!!!
83	73	0.2943548
84	70	0.3054393
85	22	0.2991453
86	124	0.3030303
87	14	0.3507109
88	83	0.3500000
89	1	0.3612565
90	18	0.3815029
91	94	0.3918129
92	29	0.4090909
93	16	0.4133333
94	39	0.4149660
95	77	0.4137931
96	88	0.4154930
97	63	0.4130435
98	6	0.4596774
99	65	0.4462810
100	89	0.5087720
101	27	0.4905660
102	0	0.5154639
103	125	0.5104167
104	17	0.5052631
105	4	0.5227273
106	19	0.5172414
107	80	0.5176471
108	90	0.5769231
109	44	0.5882353
110	93	0.6129032
111	32	0.6065574
112	121	0.6545454
113	10	0.7567568
114	97	0.7500000
115	7	0.6923077
116	102	0.7142857
117	104	0.6000000
118	26	1.0000000
119	33	1.0000000
Size of Cluster: 82.

run time: 0.19s (20:04:40)
