Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 20:04:42 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=73
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	73	1.0000000
2	27	0.8000000
3	44	0.7200000
4	83	0.5833333
5	39	0.5641026
6	18	0.5614035
7	6	0.6056338
8	12	0.5945946
9	125	0.5866666
10	54	0.5975610
11	17	0.5903614
12	81	0.5813953
13	98	0.5666667
14	88	0.5591398
15	33	0.5578948
16	124	0.5408163
17	104	0.5400000
18	61	0.5575221
19	21	0.5526316
20	26	0.5384616
21	80	0.5378152
22	32	0.5333334
23	16	0.5241935
24	29	0.5248227
25	7	0.5208333
26	93	0.5066667
27	94	0.4934210
28	14	0.4709302
29	57	0.4463277
30	19	0.4382023
31	68	0.4462366
32	102	0.4479167
33	10	0.4238095
34	97	0.3593073
35	107	0.3595041
36	0	0.3505976
37	36	0.3492064
38	48	0.3463035
39	30	0.3423077
40	89	0.3220974
41	91	0.3223443
42	65	0.3260870
43	1	0.3122807
44	85	0.3127148
45	96	0.3061225
46	4	0.2990033
47	75	0.3239875
48	5	0.3209876
49	70	0.3183183
50	119	0.3105413
51	90	0.2905028
52	76	0.2802198
53	110	0.2727273
54	51	0.2679045
	Global minimun!!!
	First local minimun!!!
55	59	0.2686170
56	127	0.2952646
57	9	0.2949438
58	105	0.2946176
59	35	0.3061225
60	13	0.3076923
61	82	0.3132530
62	38	0.3187500
63	86	0.3176101
64	46	0.3422819
65	20	0.3598616
66	95	0.3591549
67	121	0.3597122
68	8	0.3540146
69	11	0.3470149
70	87	0.3433962
71	31	0.3409091
72	92	0.3409962
73	74	0.3360996
74	69	0.3375000
75	77	0.3445378
76	67	0.3417721
77	37	0.3404255
78	23	0.3303965
79	41	0.3274336
80	58	0.3228700
81	66	0.3640777
82	100	0.3645320
83	3	0.3670213
84	49	0.3626374
85	25	0.3666667
86	63	0.3750000
87	22	0.3684210
88	72	0.3571429
89	42	0.3846154
90	53	0.3725490
91	79	0.3758389
92	117	0.3783784
93	15	0.3862069
94	34	0.3857143
95	123	0.3870968
96	118	0.3934426
97	55	0.4033614
98	56	0.4411765
99	60	0.5172414
100	112	0.5714286
101	115	0.5753425
102	120	0.6562500
103	129	0.6507937
104	45	0.6792453
105	113	0.6750000
106	2	0.6333333
107	126	0.6785714
108	103	0.6800000
109	50	0.6818182
110	116	0.6875000
111	109	0.6666667
112	62	0.5555556
113	108	0.5000000
114	71	0.4285714
115	99	0.3333333
116	114	0.4000000
117	101	0.6666667
118	111	1.0000000
119	52	1.0000000
Size of Cluster: 54.

run time: 0.19s (20:04:42)
