Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 20:04:31 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=27
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	27	1.0000000
2	39	0.8181818
3	73	0.7222222
4	12	0.7142857
5	88	0.6666667
6	98	0.6428571
7	44	0.6052632
8	18	0.5892857
9	83	0.5373135
10	32	0.5294118
11	81	0.5070422
12	125	0.5000000
13	17	0.4931507
14	29	0.5111111
15	124	0.4946237
16	33	0.4947369
17	104	0.4948454
18	93	0.4757282
19	19	0.4711539
20	80	0.4716981
21	57	0.4594595
22	26	0.4473684
23	14	0.4179105
24	105	0.4233577
25	107	0.4391892
26	48	0.4444444
27	68	0.4223602
28	110	0.4210526
29	91	0.4180791
30	61	0.4000000
31	102	0.4030612
32	96	0.3969849
33	97	0.3636364
34	76	0.3584071
35	85	0.3448276
36	65	0.3489362
37	119	0.3359684
38	54	0.3461539
39	6	0.3613139
40	70	0.3604240
41	90	0.3413793
42	89	0.3198653
43	75	0.3312303
44	95	0.3229814
45	87	0.3169231
46	35	0.3194030
47	8	0.3126844
48	38	0.2991453
49	10	0.2764228
50	86	0.2722372
	Global minimun!!!
	First local minimun!!!
51	127	0.2780749
52	25	0.2795699
53	51	0.2791328
54	82	0.2754821
55	9	0.2777778
56	42	0.2902299
57	37	0.2890173
58	36	0.2898551
59	77	0.2944607
60	23	0.2925373
61	92	0.2951807
62	21	0.2960725
63	7	0.2957317
64	63	0.2993827
65	55	0.3021807
66	100	0.3050314
67	69	0.3059937
68	67	0.3037975
69	59	0.3159609
70	30	0.3190790
71	74	0.3133803
72	121	0.3165468
73	22	0.3113553
74	58	0.3148148
75	31	0.3122677
76	1	0.3269231
77	16	0.3320312
78	117	0.3333333
79	4	0.3306452
80	60	0.3605150
81	46	0.3943662
82	0	0.3872549
83	20	0.4051282
84	13	0.4052632
85	94	0.4042553
86	3	0.4335260
87	126	0.4444444
88	66	0.4870130
89	72	0.4768212
90	34	0.4794520
91	49	0.4785714
92	5	0.4744526
93	11	0.4580153
94	123	0.4869565
95	112	0.5333334
96	79	0.5346535
97	120	0.6086956
98	116	0.6162791
99	2	0.6710526
100	45	0.6969697
101	41	0.6923077
102	50	0.6935484
103	56	0.6666667
104	53	0.6428571
105	113	0.6896552
106	62	0.6521739
107	118	0.7142857
108	115	0.6470588
109	71	0.6250000
110	15	0.6153846
111	109	0.5833333
112	108	0.5454546
113	103	0.5000000
114	129	0.4285714
115	99	0.3333333
116	114	0.4000000
117	101	0.6666667
118	111	1.0000000
119	52	1.0000000
Size of Cluster: 50.

run time: 0.19s (20:04:31)
