Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 20:04:44 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=83
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	83	1.0000000
2	65	0.9285714
3	44	0.7916667
4	81	0.7407407
5	73	0.6764706
6	27	0.5714286
7	70	0.5686275
8	75	0.5774648
9	35	0.5679013
10	127	0.5306122
11	67	0.5252525
12	69	0.5100000
13	63	0.4903846
14	85	0.4909091
15	22	0.4695652
16	86	0.4615385
17	74	0.3722628
18	80	0.3741007
19	23	0.3401361
20	12	0.3400000
21	39	0.3398693
22	72	0.3269231
23	98	0.3250000
24	92	0.3190184
25	77	0.3090909
26	57	0.3058824
27	104	0.3081395
28	88	0.3085714
29	76	0.3149171
30	25	0.3169399
31	91	0.3174603
32	61	0.3118812
33	8	0.3106796
34	42	0.3119266
35	50	0.3167421
36	18	0.3305439
37	60	0.3188976
38	95	0.3166023
39	96	0.3167939
40	32	0.3155894
41	105	0.3157895
42	93	0.3198529
43	29	0.2837370
44	3	0.2960526
45	82	0.2838710
46	123	0.2914110
47	102	0.2951807
48	110	0.2836257
49	45	0.2698864
50	14	0.2661290
51	62	0.2592593
52	2	0.2513369
	Global minimun!!!
	First local minimun!!!
53	11	0.2635870
54	17	0.2615804
55	71	0.2595628
56	36	0.2602740
57	107	0.2711864
58	19	0.2691218
59	54	0.2832370
60	51	0.2857143
61	87	0.2852941
62	56	0.2941177
63	4	0.3132911
64	97	0.3457627
65	125	0.3469388
66	46	0.3795621
67	100	0.3837638
68	48	0.3947369
69	66	0.3855422
70	34	0.3811475
71	68	0.3813559
72	6	0.4369369
73	129	0.4389140
74	33	0.4429224
75	38	0.4396135
76	89	0.4400000
77	15	0.4416244
78	26	0.4381443
79	90	0.4385027
80	124	0.4456522
81	20	0.4514286
82	37	0.4450867
83	5	0.4470588
84	13	0.4606061
85	119	0.4761905
86	58	0.4722222
87	79	0.4857143
88	10	0.4836065
89	49	0.4913793
90	41	0.4869565
91	53	0.4732143
92	1	0.4854369
93	9	0.5000000
94	30	0.4948454
95	55	0.5106383
96	0	0.4941176
97	121	0.4810127
98	59	0.4571429
99	21	0.4492754
100	7	0.4242424
101	16	0.4193548
102	108	0.4262295
103	94	0.4067796
104	112	0.4693878
105	113	0.5555556
106	126	0.6176471
107	31	0.6060606
108	116	0.7037037
109	117	0.6923077
110	120	0.5882353
111	109	0.5625000
112	103	0.5384616
113	115	0.5555556
114	118	0.4285714
115	99	0.3333333
116	114	0.4000000
117	101	0.6666667
118	111	1.0000000
119	52	1.0000000
Size of Cluster: 52.

run time: 0.19s (20:04:44)
