Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 20:04:50 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=108
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	108	1.0000000
2	120	0.9000000
3	56	0.8148148
4	101	0.7931035
5	126	0.7741935
6	116	0.6216216
7	52	0.6052632
8	111	0.5750000
9	109	0.5609756
10	114	0.5476190
11	113	0.5636364
12	112	0.5076923
13	124	0.5147059
14	99	0.5072464
15	117	0.5000000
16	103	0.4657534
17	119	0.4285714
18	55	0.4255319
19	45	0.4519231
20	2	0.4473684
21	66	0.4732825
22	79	0.4592593
23	58	0.4637681
24	123	0.4415585
25	3	0.4319527
26	115	0.4219653
27	110	0.4153005
28	125	0.4130435
29	62	0.4105263
30	42	0.4009901
31	34	0.3816425
32	46	0.3788546
33	50	0.3739130
34	53	0.3648069
35	71	0.3632479
36	60	0.3253012
37	129	0.3240000
38	49	0.3085938
39	25	0.3062015
40	107	0.2973978
41	100	0.2977941
42	20	0.2882562
43	105	0.2852113
44	68	0.2739726
45	61	0.2754098
46	36	0.2712418
47	54	0.2619808
48	118	0.2603175
49	37	0.2618296
50	82	0.2569659
51	38	0.2417910
52	8	0.2359882
53	75	0.2534819
54	48	0.2417582
55	35	0.2299465
56	72	0.2281167
57	15	0.2236842
58	5	0.2216359
	Global minimun!!!
	First local minimun!!!
59	41	0.2222222
60	98	0.2245989
61	74	0.2316384
62	18	0.2529762
63	95	0.2598187
64	30	0.2591463
65	51	0.2615385
66	92	0.2639751
67	87	0.2664577
68	85	0.2779553
69	127	0.2702703
70	59	0.2787457
71	90	0.2964286
72	67	0.2974910
73	69	0.2949640
74	23	0.2888889
75	57	0.2867925
76	12	0.2938931
77	88	0.2972973
78	86	0.2957198
79	22	0.3015873
80	77	0.3000000
81	121	0.3114754
82	39	0.3112033
83	63	0.3164557
84	13	0.3275862
85	70	0.3273543
86	14	0.3793103
87	81	0.3800000
88	9	0.3756345
89	91	0.3769633
90	17	0.3736842
91	65	0.3689840
92	4	0.3833333
93	83	0.3905326
94	31	0.3869048
95	76	0.3888889
96	96	0.3962264
97	11	0.4052288
98	73	0.4246575
99	27	0.4130435
100	80	0.4117647
101	21	0.4148148
102	29	0.4237288
103	32	0.4188034
104	16	0.4513274
105	89	0.5000000
106	94	0.5000000
107	44	0.5000000
108	19	0.4946237
109	1	0.5238096
110	102	0.5384616
111	97	0.6315789
112	93	0.5882353
113	6	0.7297297
114	104	0.7142857
115	10	0.7647059
116	33	0.8666667
117	0	1.0000000
118	26	1.0000000
119	7	1.0000000
Size of Cluster: 58.

run time: 0.19s (20:04:50)
