Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 20:04:53 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=120
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	120	1.0000000
2	108	0.9000000
3	101	0.8333333
4	126	0.7857143
5	116	0.5500000
6	52	0.5238096
7	111	0.4782609
8	114	0.4583333
9	109	0.4400000
10	124	0.4642857
11	112	0.5000000
12	113	0.4901961
13	117	0.4807692
14	99	0.4716981
15	119	0.4225352
16	55	0.4189189
17	103	0.3896104
18	56	0.4255319
19	79	0.4081633
20	125	0.4040404
21	115	0.3883495
22	110	0.3982301
23	105	0.3879310
24	100	0.3865546
25	123	0.4000000
26	118	0.3941606
27	66	0.3831169
28	68	0.3950617
29	8	0.3975904
30	107	0.3898305
31	20	0.3817204
32	82	0.3750000
33	18	0.3666667
34	90	0.3686636
35	58	0.3681818
36	87	0.3632287
37	98	0.3612335
38	2	0.3713080
39	129	0.3697479
40	3	0.3754941
41	45	0.3688213
42	48	0.3619403
43	34	0.3479854
44	61	0.3426574
45	121	0.3390411
46	38	0.3190790
47	42	0.3037975
48	62	0.3012422
49	46	0.2923976
50	53	0.2869565
51	15	0.2816092
52	37	0.2742857
53	39	0.2691218
54	49	0.2562674
55	25	0.2520775
56	36	0.2486188
57	85	0.2500000
58	17	0.2493225
59	54	0.2393617
60	12	0.2401055
61	60	0.2391304
	Global minimun!!!
	First local minimun!!!
62	95	0.2451791
63	4	0.2584270
64	57	0.2621083
65	59	0.2690058
66	50	0.2654867
67	71	0.2633136
68	14	0.2893082
69	92	0.2920635
70	30	0.2916667
71	75	0.3493151
72	91	0.3566433
73	51	0.3568905
74	35	0.3626374
75	74	0.3794466
76	41	0.3809524
77	102	0.3983740
78	72	0.3950617
79	81	0.3958333
80	9	0.3924051
81	27	0.4104804
82	104	0.4096916
83	13	0.4234234
84	5	0.4246575
85	89	0.4339623
86	73	0.4439024
87	127	0.4414894
88	86	0.4354839
89	76	0.4500000
90	33	0.4606742
91	88	0.4628572
92	31	0.4597701
93	29	0.4840764
94	97	0.5294118
95	23	0.5234375
96	26	0.5200000
97	96	0.5081967
98	93	0.4913793
99	19	0.4869565
100	22	0.5090909
101	10	0.5543478
102	44	0.5609756
103	70	0.5890411
104	83	0.5322581
105	6	0.6458333
106	11	0.7142857
107	77	0.7250000
108	21	0.7179487
109	32	0.7105263
110	67	0.7297297
111	69	0.7222222
112	1	0.7777778
113	16	0.8260869
114	80	0.8095238
115	63	0.8823529
116	0	1.0000000
117	65	1.0000000
118	94	1.0000000
119	7	1.0000000
Size of Cluster: 61.

run time: 0.20s (20:04:53)
