Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 20:04:47 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=94
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	94	1.0000000
2	16	0.6666667
3	5	0.5555556
4	6	0.6521739
5	21	0.6250000
6	7	0.5925926
7	1	0.6111111
8	0	0.5111111
9	20	0.5370370
10	10	0.4444444
11	30	0.4400000
12	4	0.4024390
13	13	0.3908046
14	11	0.3548387
	First local minimun!!!
15	54	0.3900000
16	15	0.3786408
17	73	0.3909091
18	41	0.3873874
19	45	0.4297521
20	59	0.4307692
21	46	0.4266667
22	121	0.4230769
23	60	0.4385965
24	97	0.4427083
25	129	0.4404145
26	26	0.4336735
27	14	0.4212963
28	49	0.4144144
29	51	0.4088889
30	31	0.4070796
31	50	0.3973799
32	9	0.3836207
33	2	0.3677686
34	89	0.3574297
35	36	0.3560000
36	33	0.3492064
37	53	0.3411765
38	71	0.3398438
39	103	0.3436293
40	123	0.3527273
41	118	0.3501805
42	79	0.3487544
43	58	0.3450704
44	18	0.3509934
45	17	0.3465346
46	61	0.3544304
47	62	0.3385093
48	19	0.3374613
49	29	0.3205882
50	66	0.3025210
51	93	0.2892562
52	95	0.2826087
53	100	0.2803234
	Global minimun!!!
54	3	0.2845745
55	96	0.2841823
56	42	0.2991690
57	27	0.3087819
58	56	0.3005952
59	44	0.3098159
60	115	0.3136646
61	38	0.3193548
62	90	0.3300330
63	102	0.3265993
64	88	0.3265306
65	113	0.3416370
66	68	0.3516484
67	99	0.3492647
68	127	0.4039216
69	34	0.3960000
70	107	0.4016736
71	92	0.4025424
72	12	0.3991416
73	80	0.4025974
74	77	0.4061135
75	32	0.4035088
76	57	0.4035874
77	74	0.4482759
78	48	0.4494950
79	39	0.4461538
80	35	0.4486487
81	104	0.4426230
82	37	0.4364641
83	125	0.4388889
84	76	0.4482759
85	25	0.4418605
86	23	0.4451219
87	83	0.4640523
88	119	0.4962963
89	63	0.5267175
90	82	0.5360000
91	91	0.5462185
92	124	0.5431035
93	81	0.5398230
94	110	0.6019418
95	65	0.6100000
96	117	0.6060606
97	109	0.6122449
98	75	0.6025641
99	72	0.6000000
100	112	0.6000000
101	87	0.6129032
102	22	0.6491228
103	108	0.6607143
104	85	0.6600000
105	98	0.6521739
106	70	0.5945946
107	8	0.5454546
108	86	0.5161290
109	55	0.5357143
110	120	0.5789474
111	105	0.5000000
112	116	0.5000000
113	126	0.3750000
114	69	0.4285714
115	67	0.3333333
116	114	0.4000000
117	101	0.6666667
118	111	1.0000000
119	52	1.0000000
Size of Cluster: 14.

run time: 0.19s (20:04:47)
