Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 20:04:35 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=45
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	45	1.0000000
2	50	0.8461539
3	2	0.7826087
4	60	0.6052632
5	42	0.5000000
6	71	0.4901961
7	5	0.4814815
8	62	0.4000000
9	25	0.3870968
10	35	0.3611111
11	56	0.3820225
12	3	0.4134615
13	63	0.4166667
14	77	0.4181818
15	65	0.4070796
16	88	0.4051724
17	108	0.4017094
18	23	0.4000000
19	22	0.4000000
20	38	0.4154930
21	34	0.4013605
22	72	0.3933333
23	107	0.3913043
24	37	0.3803681
25	94	0.3818182
26	49	0.3918129
27	58	0.3850575
28	75	0.3917526
29	66	0.3838862
30	74	0.3506494
31	51	0.3504274
32	70	0.3251029
33	46	0.3117871
34	123	0.2974910
35	54	0.2832168
36	127	0.2475248
37	53	0.2352941
38	80	0.2337662
39	20	0.2365931
40	16	0.2336449
41	67	0.2329193
42	69	0.2291022
43	82	0.2340426
44	120	0.2426036
45	68	0.2427746
46	32	0.2420749
47	83	0.2318436
48	48	0.2231405
49	8	0.2179836
50	30	0.2135135
51	86	0.2123656
52	36	0.2117963
	Global minimun!!!
	First local minimun!!!
53	119	0.2156334
54	92	0.2146739
55	129	0.2152589
56	113	0.2231638
57	85	0.2270115
58	61	0.2358209
59	95	0.2393939
60	15	0.2385321
61	116	0.2492212
62	117	0.2468750
63	41	0.2476489
64	112	0.2427184
65	12	0.2483660
66	91	0.2500000
67	126	0.2483221
68	103	0.2474576
69	76	0.2525952
70	9	0.2622378
71	59	0.2707581
72	99	0.2681159
73	110	0.2631579
74	124	0.2661597
75	96	0.2692308
76	14	0.3041667
77	39	0.3164557
78	18	0.3333333
79	57	0.3411215
80	21	0.3427230
81	27	0.3512195
82	11	0.3668342
83	73	0.3645833
84	81	0.3650794
85	79	0.3729730
86	44	0.3657143
87	109	0.3620690
88	31	0.3583815
89	98	0.3491124
90	101	0.3532934
91	29	0.3466667
92	125	0.3422819
93	17	0.3378378
94	13	0.3426574
95	100	0.3428572
96	6	0.3968254
97	55	0.4065041
98	105	0.4000000
99	4	0.4247788
100	115	0.4311927
101	19	0.4259259
102	93	0.4411765
103	114	0.4455445
104	1	0.4456522
105	87	0.4494382
106	111	0.4482759
107	97	0.6060606
108	10	0.6458333
109	90	0.7560976
110	118	0.7692308
111	0	0.7666667
112	52	0.7586207
113	89	0.8181818
114	121	0.7500000
115	7	0.6923077
116	33	0.8181818
117	26	0.7500000
118	102	1.0000000
119	104	1.0000000
Size of Cluster: 52.

run time: 0.17s (20:04:35)
