Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 20:04:49 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=105
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	105	1.0000000
2	55	0.8333333
3	87	0.6666667
4	98	0.6923077
5	110	0.6086956
6	85	0.5862069
7	126	0.5806451
8	116	0.5135135
9	81	0.5250000
10	61	0.5283019
11	57	0.4655173
12	115	0.4838710
13	109	0.4761905
14	12	0.4696970
15	86	0.4705882
16	39	0.4788733
17	48	0.4868421
18	82	0.4878049
19	91	0.4772727
20	101	0.4777778
21	102	0.5000000
22	120	0.4952381
23	76	0.5045045
24	27	0.5042017
25	89	0.5000000
26	36	0.4960630
27	52	0.4921875
28	112	0.5000000
29	113	0.4768212
30	118	0.4705882
31	13	0.4746836
32	23	0.4819277
33	111	0.4702381
34	66	0.4756757
35	104	0.4705882
36	79	0.4659686
37	114	0.4583333
38	100	0.4564103
39	83	0.4660194
40	99	0.4637681
41	108	0.4615385
42	51	0.4597156
43	90	0.4449541
44	92	0.4434389
45	8	0.4400000
46	117	0.4380531
47	103	0.4235808
48	44	0.4058577
49	127	0.4062500
50	73	0.3916350
51	41	0.3901515
52	95	0.3866171
53	119	0.3623693
54	88	0.3620690
55	29	0.3583062
56	37	0.3592233
57	96	0.3525641
58	77	0.3503185
59	18	0.3313253
60	80	0.3263473
61	56	0.3247863
62	124	0.3163842
63	121	0.3138889
64	68	0.3043478
	Global minimun!!!
	First local minimun!!!
65	74	0.3128342
66	93	0.3152174
67	34	0.3250689
68	75	0.3294461
69	46	0.3498452
70	32	0.3478261
71	123	0.3431373
72	53	0.3432343
73	97	0.3546099
74	54	0.3563636
75	125	0.3540146
76	38	0.3740458
77	59	0.3873518
78	70	0.3934426
79	3	0.3755459
80	14	0.3732058
81	19	0.3701923
82	11	0.3811881
83	49	0.3826531
84	107	0.3837838
85	17	0.3804348
86	58	0.3701657
87	4	0.3850575
88	20	0.4000000
89	72	0.3950617
90	35	0.4078947
91	69	0.4105960
92	67	0.4066667
93	33	0.4121622
94	22	0.4125874
95	26	0.4071428
96	10	0.4262295
97	1	0.4424779
98	9	0.4363636
99	129	0.4403670
100	15	0.4245283
101	0	0.4226804
102	65	0.4361702
103	31	0.4301075
104	62	0.4827586
105	30	0.4880952
106	6	0.4857143
107	60	0.6545454
108	42	0.7674419
109	2	0.7878788
110	63	0.7586207
111	45	0.7894737
112	25	0.7647059
113	7	0.7142857
114	5	0.8181818
115	21	0.8000000
116	71	0.7777778
117	50	0.6666667
118	16	1.0000000
119	94	1.0000000
Size of Cluster: 64.

run time: 0.17s (20:04:49)
