Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 20:11:07 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=50
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	50	1.0000000
2	62	0.8000000
3	60	0.7058824
4	45	0.5769231
5	2	0.4827586
6	63	0.4666667
7	71	0.4516129
8	42	0.3589744
9	77	0.3658537
10	35	0.3877551
11	5	0.3725490
12	22	0.3584906
13	80	0.3518519
14	23	0.3278688
15	65	0.3174603
16	25	0.3125000
17	88	0.3134328
18	72	0.3285714
19	74	0.3563218
20	127	0.3333333
21	82	0.3396226
22	107	0.3451327
23	75	0.3000000
24	86	0.2900763
25	3	0.2965517
26	92	0.2857143
27	11	0.2751678
28	56	0.2822086
29	83	0.2716763
30	32	0.2701149
31	8	0.2670455
32	85	0.2611111
33	54	0.2712766
34	38	0.2777778
35	119	0.2714286
36	46	0.2587719
37	58	0.2467532
38	108	0.2456897
39	37	0.2393162
40	66	0.2240000
41	34	0.2182540
42	70	0.2156863
43	89	0.2162162
44	12	0.2213740
45	61	0.2177122
46	36	0.2148148
	Global minimun!!!
	First local minimun!!!
47	79	0.2209738
48	120	0.2290076
49	53	0.2277992
50	49	0.2196078
51	4	0.2240000
52	41	0.2248996
53	123	0.2405063
54	112	0.2350427
55	13	0.2327586
56	44	0.2500000
57	27	0.2685185
58	110	0.2679426
59	116	0.2682927
60	39	0.2722772
61	59	0.2806122
62	96	0.2901554
63	48	0.2947368
64	73	0.2950820
65	101	0.2912088
66	68	0.2960894
67	81	0.3011364
68	126	0.2931035
69	113	0.3017752
70	76	0.3231707
71	18	0.3537415
72	124	0.3517241
73	9	0.3591549
74	105	0.3642857
75	98	0.3576642
76	57	0.3533835
77	14	0.3965517
78	90	0.4144144
79	95	0.4245283
80	30	0.4326923
81	129	0.4368932
82	31	0.4313726
83	15	0.4300000
84	29	0.4698795
85	125	0.4634146
86	1	0.4691358
87	0	0.4625000
88	93	0.4666667
89	17	0.4594595
90	91	0.4366197
91	51	0.4492754
92	20	0.4754098
93	121	0.5357143
94	19	0.5272727
95	97	0.6388889
96	103	0.6470588
97	6	0.8076923
98	102	0.8000000
99	10	0.7500000
100	100	0.7000000
101	21	0.6666667
102	87	0.7500000
103	55	0.7142857
104	16	0.6666667
105	33	1.0000000
106	26	1.0000000
107	7	1.0000000
Size of Cluster: 46.

run time: 0.17s (20:11:07)
