Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 20:11:06 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=45
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	45	1.0000000
2	2	0.8333333
3	50	0.7333333
4	60	0.5555556
5	42	0.4285714
6	5	0.4054054
7	62	0.3589744
8	63	0.3500000
9	71	0.3414634
10	25	0.3333333
11	22	0.3181818
12	77	0.3260870
13	35	0.3518519
14	65	0.3392857
15	80	0.3333333
16	23	0.3125000
	First local minimun!!!
17	88	0.3134328
18	3	0.4074074
19	56	0.4210526
20	72	0.4081633
21	107	0.4095238
22	38	0.4086956
23	74	0.4015152
24	108	0.3984962
25	82	0.4014598
26	75	0.3506494
27	127	0.3136095
28	37	0.3040936
29	54	0.3128492
30	86	0.3055556
31	58	0.3005464
32	92	0.2918919
33	11	0.2834225
34	46	0.2585366
35	120	0.2571429
36	8	0.2547170
37	34	0.2570094
38	32	0.2558140
39	66	0.2294372
40	119	0.2263374
41	116	0.2226721
42	101	0.2177419
43	53	0.2111554
44	83	0.2068966
45	85	0.2037736
46	49	0.1895911
	Global minimun!!!
47	123	0.1962264
48	36	0.1969697
49	41	0.1977186
50	126	0.1954023
51	89	0.2023346
52	113	0.2063492
53	61	0.2217573
54	59	0.2274678
55	12	0.2347826
56	13	0.2324561
57	70	0.2355556
58	112	0.2342342
59	48	0.2420091
60	9	0.2453704
61	79	0.2488263
62	110	0.2330097
63	39	0.2463054
64	4	0.2525252
65	31	0.2487310
66	129	0.2500000
67	68	0.2538860
68	27	0.2756757
69	15	0.2732241
70	30	0.2762431
71	14	0.3353659
72	96	0.3478261
73	44	0.3529412
74	18	0.3897059
75	1	0.3925926
76	0	0.3880597
77	73	0.3700787
78	95	0.3934426
79	103	0.4000000
80	124	0.3983051
81	76	0.4070796
82	81	0.4181818
83	98	0.4112149
84	90	0.4313726
85	20	0.4361702
86	57	0.4333333
87	17	0.4269663
88	93	0.4642857
89	29	0.4776119
90	125	0.4696970
91	100	0.4843750
92	19	0.4761905
93	91	0.4500000
94	97	0.5853658
95	51	0.5897436
96	105	0.6216216
97	121	0.6250000
98	21	0.6451613
99	6	0.7826087
100	102	0.7727273
101	10	0.6666667
102	16	0.6250000
103	33	0.8333333
104	26	0.6666667
105	7	0.5000000
106	55	1.0000000
107	87	1.0000000
Size of Cluster: 16.

run time: 0.19s (20:11:06)
