Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 20:11:20 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=107
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	107	1.0000000
2	25	0.8750000
3	8	0.8000000
4	39	0.7692308
5	119	0.6800000
6	42	0.6666667
7	58	0.6666667
8	38	0.6304348
9	124	0.6250000
10	18	0.5692308
11	68	0.5294118
12	125	0.5072464
13	2	0.5000000
14	82	0.4868421
15	35	0.5000000
16	37	0.4883721
17	48	0.4606742
18	112	0.4565217
19	17	0.4516129
20	45	0.4313726
21	90	0.4205607
22	60	0.3865546
23	27	0.3858268
24	88	0.3769231
25	50	0.3533835
26	98	0.3455882
27	14	0.3529412
28	79	0.3525641
29	33	0.3544304
30	9	0.3478261
31	62	0.3374233
32	73	0.3294118
33	93	0.3371429
34	26	0.3314607
35	102	0.3296089
36	71	0.3277778
37	63	0.3259669
38	32	0.3241758
39	5	0.3206522
40	19	0.3189189
41	29	0.2970297
42	91	0.2878049
43	31	0.2864078
44	59	0.2830189
45	97	0.2554113
46	65	0.2532189
47	3	0.2672065
48	12	0.2640000
49	22	0.2619048
50	44	0.2461538
51	83	0.2370370
	Global minimun!!!
	First local minimun!!!
52	74	0.2779923
53	89	0.2784314
54	54	0.2793522
55	77	0.2857143
56	121	0.2916667
57	96	0.2911392
58	23	0.3000000
59	75	0.3098592
60	10	0.3150000
61	4	0.3076923
62	76	0.3105263
63	72	0.2994652
64	81	0.3043478
65	56	0.3529412
66	127	0.3483871
67	1	0.3506494
68	0	0.3464052
69	46	0.3851852
70	6	0.4015748
71	57	0.4146341
72	86	0.4098361
73	61	0.4403670
74	80	0.4351852
75	51	0.4245283
76	92	0.4134615
77	11	0.4019608
78	66	0.4302326
79	70	0.4216867
80	95	0.4230769
81	7	0.4155844
82	36	0.4078947
83	34	0.4054054
84	110	0.4328358
85	123	0.4727273
86	20	0.4893617
87	85	0.4651163
88	100	0.4878049
89	16	0.4750000
90	53	0.4864865
91	49	0.4545455
92	13	0.4516129
93	41	0.4333333
94	30	0.4285714
95	21	0.4074074
96	108	0.4230769
97	113	0.4285714
98	15	0.4210526
99	129	0.3888889
100	103	0.3125000
101	120	0.4545455
102	116	0.5714286
103	126	0.4000000
104	101	0.2500000
105	105	0.5000000
106	87	1.0000000
107	55	1.0000000
Size of Cluster: 51.

run time: 0.20s (20:11:20)
