Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 20:11:00 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=18
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	18	1.0000000
2	125	0.9444444
3	124	0.8000000
4	17	0.7619048
5	39	0.7083333
6	68	0.6666667
7	33	0.6551724
8	26	0.5937500
9	27	0.5500000
10	119	0.5192308
11	73	0.4745763
12	91	0.4838710
13	48	0.4769231
14	107	0.4444444
15	29	0.4606742
16	93	0.4468085
17	8	0.4270833
18	14	0.4159292
19	19	0.4035088
20	98	0.3931624
21	90	0.3934426
22	32	0.3902439
23	97	0.3521127
24	44	0.3266667
25	6	0.3354430
26	102	0.3270440
27	38	0.2958580
28	96	0.2848837
29	112	0.2800000
30	12	0.2752809
31	88	0.2651934
32	10	0.2268041
33	76	0.2211055
34	37	0.2139304
35	25	0.2128713
36	7	0.2068966
37	9	0.2038835
38	121	0.1943128
39	95	0.1898148
40	82	0.1909091
41	79	0.1883408
42	81	0.1902655
43	89	0.1869565
44	16	0.1861472
45	51	0.1845494
46	57	0.1772152
47	83	0.1740891
48	54	0.1843137
49	21	0.1835938
50	4	0.1724138
51	20	0.1672862
52	31	0.1666667
53	70	0.1611722
	Global minimun!!!
	First local minimun!!!
54	58	0.1666667
55	59	0.1628788
56	100	0.1641221
57	61	0.1807229
58	30	0.1821862
59	42	0.2050209
60	110	0.2112069
61	65	0.2130435
62	1	0.2139738
63	0	0.2105263
64	123	0.2407407
65	3	0.2920792
66	35	0.3195876
67	103	0.3229167
68	36	0.3246073
69	15	0.3227513
70	75	0.3546512
71	66	0.3846154
72	5	0.3961039
73	46	0.4264706
74	60	0.5000000
75	13	0.5000000
76	113	0.5042735
77	85	0.5221239
78	71	0.5178571
79	127	0.5773196
80	45	0.6022727
81	129	0.5977011
82	74	0.6142857
83	34	0.6029412
84	2	0.5846154
85	49	0.5901639
86	41	0.5833333
87	86	0.5762712
88	56	0.5555556
89	72	0.5476190
90	53	0.5128205
91	92	0.4864865
92	11	0.4571429
93	50	0.4375000
94	62	0.4333333
95	23	0.3913043
96	22	0.3809524
97	63	0.3500000
98	77	0.3333333
99	105	0.3750000
100	126	0.5000000
101	108	0.5384616
102	80	0.5000000
103	120	0.7142857
104	116	0.6666667
105	101	0.5000000
106	87	1.0000000
107	55	1.0000000
Size of Cluster: 53.

run time: 0.19s (20:11:00)
