Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 20:11:25 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=129
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	129	1.0000000
2	15	0.6666667
3	123	0.7333333
4	20	0.6086956
5	113	0.5357143
6	103	0.4666667
7	34	0.4687500
8	16	0.4545455
9	95	0.4473684
10	100	0.4250000
11	66	0.4642857
12	56	0.4428571
13	112	0.4383562
14	108	0.4324324
15	120	0.4050633
16	6	0.4252874
17	101	0.4204545
18	53	0.4175824
19	116	0.3894737
20	49	0.3737374
21	70	0.3823529
22	76	0.3738318
23	75	0.4032258
24	3	0.3768116
25	7	0.3741007
26	21	0.3714286
27	10	0.3790850
28	126	0.3677419
29	14	0.3837209
30	30	0.3735632
31	46	0.3437500
32	91	0.3487180
33	86	0.3469388
34	74	0.3474178
35	79	0.3472222
36	72	0.3333333
37	121	0.3303571
38	58	0.3259912
39	4	0.3017241
40	54	0.2916667
41	61	0.2924901
42	19	0.2913386
43	36	0.2862745
44	29	0.2683823
45	41	0.2673993
	First local minimun!!!
46	97	0.2834646
47	96	0.2788845
48	82	0.2834008
49	92	0.2857143
50	11	0.2880659
51	13	0.2863071
52	51	0.2845188
53	127	0.2857143
54	17	0.2869955
55	90	0.2935780
56	38	0.3076923
57	110	0.3134328
58	9	0.3181818
59	93	0.3108808
60	59	0.3101604
61	89	0.3005464
62	35	0.3085714
63	37	0.3063584
64	83	0.3251534
65	119	0.3576159
66	102	0.3533333
67	5	0.3581081
68	45	0.3956835
69	73	0.4242424
70	44	0.4193548
71	26	0.4297521
72	12	0.4322034
73	57	0.4385965
74	31	0.4336283
75	18	0.4791667
76	23	0.5168539
77	22	0.5287356
78	32	0.5348837
79	85	0.5243902
80	33	0.5125000
81	8	0.5128205
82	42	0.5857143
83	81	0.5820895
84	68	0.5781250
85	107	0.5614035
86	48	0.5555556
87	27	0.5652174
88	0	0.5777778
89	1	0.5681818
90	65	0.5952381
91	88	0.5897436
92	124	0.5945946
93	98	0.5882353
94	2	0.6129032
95	50	0.6785714
96	25	0.6666667
97	125	0.6538461
98	60	0.7142857
99	39	0.6363636
100	63	0.6000000
101	77	0.6250000
102	80	0.5714286
103	62	0.4000000
104	71	0.2500000
	Global minimun!!!
105	105	0.5000000
106	87	1.0000000
107	55	1.0000000
Size of Cluster: 45.

run time: 0.19s (20:11:25)
