Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 20:10:59 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=17
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	17	1.0000000
2	18	0.9444444
3	14	0.8571429
4	125	0.8333333
5	124	0.7631579
6	19	0.7435898
7	68	0.7142857
8	33	0.7045454
9	39	0.6808510
10	26	0.6400000
11	29	0.5820895
12	9	0.5714286
13	119	0.5243902
14	91	0.4941176
15	27	0.4731183
16	93	0.4591837
17	73	0.4380952
18	48	0.4351852
19	38	0.4067796
20	97	0.3722628
21	107	0.3472222
22	10	0.3184713
23	90	0.3024691
24	44	0.2823530
25	76	0.2742857
26	8	0.2655367
27	31	0.2640449
28	102	0.2569833
29	32	0.2555556
30	12	0.2513661
31	6	0.2408377
32	7	0.2343750
33	37	0.2268041
34	96	0.2182741
35	98	0.2150000
36	121	0.2048780
37	20	0.2065728
38	59	0.2100457
39	95	0.2008929
40	88	0.1938326
41	112	0.1913043
42	16	0.1861472
43	89	0.1787234
44	51	0.1772152
45	79	0.1750000
46	1	0.1742739
47	0	0.1694215
48	100	0.1680328
49	25	0.1673469
50	57	0.1686747
51	81	0.1626984
52	4	0.1517510
53	21	0.1511628
54	82	0.1526718
55	70	0.1509434
56	58	0.1492537
	Global minimun!!!
	First local minimun!!!
57	54	0.1555556
58	83	0.1615385
59	103	0.1627907
60	123	0.1869919
61	15	0.1844262
62	30	0.1859504
63	61	0.2052402
64	3	0.2511628
65	129	0.2476636
66	113	0.2440191
67	65	0.2463768
68	110	0.2550000
69	42	0.2864583
70	66	0.3068182
71	34	0.2988506
72	46	0.3269231
73	75	0.3884892
74	36	0.3840580
75	35	0.4076923
76	5	0.4140625
77	13	0.4126984
78	56	0.4017857
79	74	0.4421053
80	45	0.4767442
81	127	0.4929577
82	49	0.4925373
83	71	0.5000000
84	72	0.4920635
85	85	0.4915254
86	60	0.5957447
87	53	0.5681818
88	41	0.5581396
89	86	0.5476190
90	2	0.5128205
91	92	0.4864865
92	11	0.4571429
93	50	0.4375000
94	22	0.4333333
95	23	0.4347826
96	62	0.3809524
97	63	0.3500000
98	108	0.3684210
99	120	0.5000000
100	126	0.5833333
101	77	0.6000000
102	116	0.5000000
103	80	0.4000000
104	105	0.6666667
105	101	0.5000000
106	87	1.0000000
107	55	1.0000000
Size of Cluster: 56.

run time: 0.19s (20:11:00)
