Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 20:11:08 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=54
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	54	1.0000000
2	65	0.9000000
3	89	0.7142857
4	59	0.6500000
5	5	0.6363636
6	1	0.6086956
7	0	0.5416667
8	31	0.5200000
9	46	0.5581396
10	71	0.5454546
11	53	0.5319149
12	49	0.4705882
13	9	0.4444444
14	66	0.4142857
15	41	0.4084507
16	3	0.4000000
17	58	0.3863636
18	36	0.3820225
19	34	0.3626374
20	30	0.3548387
21	13	0.3473684
	First local minimun!!!
22	73	0.3823529
23	56	0.3534483
24	92	0.3559322
25	11	0.3583333
26	45	0.3643411
27	60	0.3687943
28	37	0.3706294
29	72	0.3698630
30	21	0.3673469
31	38	0.3566879
32	90	0.3703704
33	18	0.4078212
34	96	0.4120879
35	61	0.4102564
36	123	0.4057971
37	112	0.4000000
38	108	0.3981043
39	82	0.3906977
40	2	0.3807339
41	127	0.3862661
42	14	0.3800000
43	50	0.3715415
44	63	0.3700787
45	22	0.3632812
46	97	0.3690037
47	62	0.3680297
48	17	0.3656716
49	42	0.3730769
50	102	0.3706564
51	75	0.4132231
52	6	0.4316239
53	107	0.4449339
54	74	0.4428571
55	10	0.4619289
56	119	0.4594595
57	27	0.4915254
58	124	0.4914286
59	125	0.4885058
60	68	0.4853801
61	110	0.5121951
62	48	0.5093167
63	120	0.5320513
64	95	0.5629139
65	44	0.5874126
66	129	0.5915493
67	113	0.6131387
68	15	0.6148148
69	35	0.6062992
70	39	0.6048387
71	83	0.5964912
72	23	0.6074767
73	8	0.6000000
74	25	0.5961539
75	20	0.5833333
76	33	0.5957447
77	26	0.5824176
78	51	0.5842696
79	86	0.5795454
80	12	0.5764706
81	29	0.6617647
82	93	0.6507937
83	91	0.6333333
84	7	0.6271186
85	19	0.6206896
86	77	0.6250000
87	88	0.6226415
88	116	0.6530612
89	57	0.6888889
90	121	0.7500000
91	16	0.7435898
92	85	0.7428572
93	4	0.7666667
94	79	0.7407407
95	81	0.7500000
96	98	0.7142857
97	76	0.7500000
98	70	0.6923077
99	126	0.6363636
100	101	0.6000000
101	100	0.6250000
102	103	0.5000000
103	80	0.4000000
104	32	0.2500000
	Global minimun!!!
105	105	0.5000000
106	55	1.0000000
107	87	1.0000000
Size of Cluster: 21.

run time: 0.19s (20:11:08)
