Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 20:11:10 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=62
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	62	1.0000000
2	50	0.8000000
3	60	0.7058824
4	77	0.6842105
5	23	0.5769231
6	80	0.5185185
7	63	0.5000000
8	71	0.4827586
9	2	0.4687500
10	45	0.3902439
11	22	0.3720930
12	42	0.3137255
13	65	0.3018868
14	5	0.2909091
	First local minimun!!!
15	35	0.3174603
16	25	0.3125000
17	88	0.3134328
18	127	0.3658537
19	74	0.3434343
20	72	0.3333333
21	82	0.3396226
22	85	0.3363636
23	75	0.2913386
24	86	0.2812500
25	92	0.2692308
26	11	0.2575758
27	107	0.2661870
28	3	0.2745098
29	32	0.2727273
30	8	0.2692308
31	83	0.2530121
32	56	0.2611111
33	54	0.2712766
34	119	0.2750000
35	46	0.2614679
36	70	0.2579186
37	38	0.2554113
38	58	0.2435897
39	89	0.2436975
40	12	0.2489627
41	61	0.2519685
42	66	0.2259259
43	79	0.2271062
44	4	0.2313433
45	34	0.2293233
46	37	0.2272727
47	36	0.2243346
48	108	0.2251908
49	105	0.2307692
50	110	0.2292490
51	41	0.2301587
52	53	0.2289157
53	13	0.2226721
54	112	0.2213115
55	49	0.2125000
	Global minimun!!!
56	123	0.2236842
57	44	0.2409091
58	27	0.2594340
59	96	0.2679426
60	120	0.2794118
61	39	0.2835821
62	81	0.2878788
63	59	0.2968750
64	73	0.2972973
65	68	0.3076923
66	48	0.3072626
67	116	0.3085714
68	87	0.3103448
69	55	0.3063584
70	76	0.3273810
71	57	0.3292683
72	18	0.3605442
73	126	0.3517241
74	124	0.3496504
75	98	0.3357143
76	90	0.3481481
77	101	0.3432836
78	113	0.3565891
79	95	0.3629032
80	9	0.3719008
81	30	0.3781513
82	14	0.4313726
83	29	0.4705882
84	129	0.4761905
85	31	0.4698795
86	15	0.4691358
87	125	0.4625000
88	51	0.4743590
89	93	0.4794520
90	91	0.4571429
91	0	0.4637681
92	1	0.4558823
93	17	0.4477612
94	121	0.5000000
95	20	0.5370370
96	19	0.5283019
97	97	0.6470588
98	6	0.8076923
99	102	0.8000000
100	10	0.7500000
101	21	0.7272727
102	103	0.7777778
103	100	0.7142857
104	16	0.6666667
105	26	1.0000000
106	33	1.0000000
107	7	1.0000000
Size of Cluster: 14.

run time: 0.19s (20:11:10)
